time_s,phase,airspeed_kts,groundSpeed_kts,altitude_ft,verticalSpeed_fpm,pitch_deg,roll_deg,yaw_deg,alpha_deg,stallAlpha_deg,stallSpeed_kts,stallWarning,stall,pitchRate_deg_s,rollRate_deg_s,yawRate_deg_s,ctrlElevator,ctrlAileron,ctrlRudder,ctrlThrottle,effElevator,effAileron,effRudder,motionEnabled,eng1_n1,eng2_n1,eng1_egt,eng2_egt,hydPress_psi,elecVolts,onGround
-0.02,climb_cruise,449.9,449.9,34999.9,-42,0.20,-0.00,360.00,0.17,15.0,125.0,0,0,3.56,-0.00,-0.00,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1,84.4,84.4,762,763,3000,116,0
0.00,climb_cruise,449.9,449.9,34999.9,-49,0.26,-0.00,359.97,0.31,15.0,125.0,0,0,2.96,-0.34,-3.22,-0.005,0.000,0.000,1.000,0.100,0.100,0.100,1,84.2,84.3,762,763,316,114,0
0.02,climb_cruise,449.9,449.9,34999.9,-56,0.32,-0.02,359.89,0.38,15.0,125.0,0,0,2.38,-1.18,-5.85,-0.010,0.001,0.000,1.000,0.100,0.100,0.100,1,84.1,84.3,762,764,316,115,0
0.04,climb_cruise,449.9,449.9,34999.8,-62,0.36,-0.05,359.75,0.43,15.0,125.0,0,0,1.83,-2.14,-7.92,-0.015,0.005,0.001,1.000,0.100,0.100,0.100,1,83.9,84.2,762,764,316,115,0
0.06,climb_cruise,449.9,449.9,34999.8,-68,0.39,-0.10,359.58,0.47,15.0,125.0,0,0,1.33,-3.08,-9.49,-0.019,0.011,0.001,1.000,0.100,0.100,0.100,1,83.7,84.1,762,765,316,114,0
0.08,climb_cruise,449.8,449.8,34999.8,-74,0.41,-0.17,359.38,0.50,15.0,125.0,0,0,0.88,-3.96,-10.59,-0.023,0.019,0.003,1.000,0.100,0.100,0.100,1,83.6,84.1,762,765,316,114,0
0.10,climb_cruise,449.8,449.8,34999.8,-80,0.43,-0.25,359.16,0.53,15.0,125.0,0,0,0.48,-4.75,-11.28,-0.025,0.028,0.005,1.000,0.100,0.100,0.100,1,83.4,84.1,762,766,316,115,0
0.12,climb_cruise,449.8,449.8,34999.7,-85,0.43,-0.36,358.93,0.54,15.0,125.0,0,0,0.14,-5.44,-11.60,-0.027,0.038,0.007,1.000,0.100,0.100,0.100,1,83.2,84.1,762,766,316,115,0
0.14,climb_cruise,449.8,449.8,34999.7,-91,0.43,-0.47,358.70,0.56,15.0,125.0,0,0,-0.15,-6.03,-11.61,-0.029,0.047,0.010,1.000,0.100,0.100,0.100,1,83.1,84.1,762,767,316,115,0
0.16,climb_cruise,449.7,449.7,34999.7,-96,0.43,-0.60,358.47,0.56,15.0,125.0,0,0,-0.38,-6.53,-11.36,-0.031,0.057,0.013,1.000,0.100,0.100,0.100,1,82.9,84.1,762,767,316,116,0
0.18,climb_cruise,449.7,449.7,34999.6,-101,0.41,-0.73,358.25,0.56,15.0,125.0,0,0,-0.56,-6.93,-10.89,-0.033,0.066,0.016,1.000,0.100,0.100,0.100,1,82.7,84.1,762,768,316,116,0
0.20,climb_cruise,449.7,449.7,34999.6,-107,0.40,-0.88,358.04,0.56,15.0,125.0,0,0,-0.69,-7.25,-10.25,-0.034,0.075,0.020,1.000,0.100,0.100,0.100,1,82.6,84.1,762,768,316,115,0
0.22,climb_cruise,449.7,449.7,34999.6,-112,0.38,-1.02,357.84,0.56,15.0,125.0,0,0,-0.78,-7.49,-9.48,-0.036,0.083,0.023,1.000,0.100,0.100,0.100,1,82.4,84.1,762,768,316,115,0
0.24,climb_cruise,449.6,449.6,34999.5,-118,0.36,-1.18,357.65,0.56,15.0,125.0,0,0,-0.83,-7.65,-8.62,-0.038,0.091,0.027,1.000,0.100,0.100,0.100,1,82.2,84.2,762,769,316,114,0
0.26,climb_cruise,449.6,449.6,34999.5,-123,0.34,-1.33,357.49,0.55,15.0,125.0,0,0,-0.85,-7.74,-7.70,-0.041,0.098,0.030,1.000,0.100,0.100,0.100,1,82.1,84.2,762,769,316,114,0
0.28,climb_cruise,449.6,449.6,34999.5,-129,0.32,-1.49,357.34,0.55,15.0,125.0,0,0,-0.84,-7.77,-6.76,-0.043,0.104,0.033,1.000,0.100,0.100,0.100,1,81.9,84.2,762,770,316,114,0
0.30,climb_cruise,449.6,449.6,34999.4,-134,0.30,-1.64,357.22,0.55,15.0,125.0,0,0,-0.80,-7.75,-5.82,-0.045,0.110,0.036,1.000,0.100,0.100,0.100,1,81.7,84.3,762,770,316,115,0
0.32,climb_cruise,449.5,449.5,34999.4,-140,0.28,-1.80,357.11,0.55,15.0,125.0,0,0,-0.76,-7.68,-4.89,-0.048,0.115,0.039,1.000,0.100,0.100,0.100,1,81.6,84.4,762,771,316,114,0
0.34,climb_cruise,449.5,449.5,34999.3,-145,0.26,-1.95,357.02,0.55,15.0,125.0,0,0,-0.69,-7.57,-4.02,-0.050,0.120,0.041,1.000,0.100,0.100,0.100,1,81.4,84.4,762,771,316,115,0
0.36,climb_cruise,449.5,449.5,34999.3,-151,0.25,-2.10,356.94,0.55,15.0,125.0,0,0,-0.62,-7.43,-3.19,-0.053,0.125,0.043,1.000,0.100,0.100,0.100,1,81.2,84.5,762,771,316,116,0
0.38,climb_cruise,449.5,449.5,34999.2,-157,0.23,-2.25,356.89,0.55,15.0,125.0,0,0,-0.55,-7.27,-2.44,-0.055,0.129,0.044,1.000,0.100,0.100,0.100,1,81.1,84.6,762,772,316,115,0
0.40,climb_cruise,449.5,449.5,34999.2,-162,0.22,-2.39,356.84,0.56,15.0,125.0,0,0,-0.48,-7.08,-1.76,-0.058,0.132,0.046,1.000,0.100,0.100,0.100,1,80.9,84.6,762,772,316,114,0
0.42,climb_cruise,449.4,449.4,34999.1,-168,0.21,-2.53,356.82,0.56,15.0,125.0,0,0,-0.40,-6.88,-1.15,-0.061,0.136,0.047,1.000,0.100,0.100,0.100,1,80.8,84.7,762,773,316,116,0
0.44,climb_cruise,449.4,449.4,34999.1,-174,0.20,-2.67,356.80,0.57,15.0,125.0,0,0,-0.33,-6.67,-0.64,-0.063,0.139,0.047,1.000,0.100,0.100,0.100,1,80.6,84.8,762,773,316,115,0
0.46,climb_cruise,449.4,449.4,34999.0,-179,0.20,-2.80,356.79,0.58,15.0,125.0,0,0,-0.27,-6.46,-0.20,-0.066,0.142,0.048,1.000,0.100,0.100,0.100,1,80.4,84.9,762,773,316,114,0
0.48,climb_cruise,449.4,449.4,34998.9,-185,0.19,-2.93,356.79,0.58,15.0,125.0,0,0,-0.21,-6.24,0.16,-0.068,0.145,0.048,1.000,0.100,0.100,0.100,1,80.3,85.0,762,774,316,114,0
0.50,climb_cruise,449.3,449.3,34998.9,-190,0.19,-3.05,356.79,0.59,15.0,125.0,0,0,-0.15,-6.03,0.44,-0.071,0.148,0.048,1.000,0.100,0.100,0.100,1,80.1,85.1,762,774,316,114,0
0.52,climb_cruise,449.3,449.3,34998.8,-196,0.19,-3.17,356.80,0.60,15.0,125.0,0,0,-0.11,-5.82,0.64,-0.073,0.151,0.048,1.000,0.100,0.100,0.100,1,80.0,85.2,762,775,316,114,0
0.54,climb_cruise,449.3,449.3,34998.7,-201,0.19,-3.28,356.82,0.61,15.0,125.0,0,0,-0.07,-5.62,0.79,-0.076,0.154,0.047,1.000,0.100,0.100,0.100,1,79.8,85.3,762,775,316,114,0
0.56,climb_cruise,449.3,449.3,34998.7,-206,0.19,-3.39,356.83,0.63,15.0,125.0,0,0,-0.04,-5.42,0.87,-0.078,0.156,0.046,1.000,0.100,0.100,0.100,1,79.6,85.4,762,775,316,116,0
0.58,climb_cruise,449.2,449.2,34998.6,-212,0.19,-3.50,356.85,0.64,15.0,125.0,0,0,-0.01,-5.24,0.89,-0.080,0.159,0.046,1.000,0.100,0.100,0.100,1,79.5,85.5,762,776,316,115,0
0.60,climb_cruise,449.2,449.2,34998.5,-217,0.19,-3.60,356.87,0.65,15.0,125.0,0,0,0.01,-5.07,0.87,-0.082,0.162,0.045,1.000,0.100,0.100,0.100,1,79.3,85.6,762,776,316,115,0
0.62,climb_cruise,449.2,449.2,34998.5,-222,0.19,-3.70,356.89,0.66,15.0,125.0,0,0,0.02,-4.92,0.82,-0.084,0.166,0.044,1.000,0.100,0.100,0.100,1,79.2,85.7,762,776,316,115,0
0.64,climb_cruise,449.2,449.2,34998.4,-227,0.19,-3.80,356.90,0.67,15.0,125.0,0,0,0.03,-4.77,0.73,-0.087,0.169,0.043,1.000,0.100,0.100,0.100,1,79.0,85.8,762,777,316,114,0
0.66,climb_cruise,449.1,449.1,34998.3,-232,0.19,-3.89,356.92,0.68,15.0,125.0,0,0,0.04,-4.64,0.61,-0.089,0.172,0.042,1.000,0.100,0.100,0.100,1,78.8,85.9,762,777,316,116,0
0.68,climb_cruise,449.1,449.1,34998.2,-237,0.19,-3.99,356.93,0.70,15.0,125.0,0,0,0.05,-4.52,0.48,-0.091,0.175,0.041,1.000,0.100,0.100,0.100,1,78.7,86.1,762,777,316,116,0
0.70,climb_cruise,449.1,449.1,34998.1,-242,0.19,-4.07,356.93,0.71,15.0,125.0,0,0,0.05,-4.41,0.33,-0.093,0.179,0.040,1.000,0.100,0.100,0.100,1,78.5,86.2,762,778,316,115,0
0.72,climb_cruise,449.1,449.1,34998.1,-247,0.20,-4.16,356.94,0.72,15.0,125.0,0,0,0.05,-4.31,0.17,-0.095,0.183,0.040,1.000,0.100,0.100,0.100,1,78.4,86.3,762,778,316,115,0
0.74,climb_cruise,449.1,449.1,34998.0,-252,0.20,-4.25,356.94,0.73,15.0,125.0,0,0,0.05,-4.23,0.01,-0.097,0.186,0.039,1.000,0.100,0.100,0.100,1,78.2,86.4,762,778,316,115,0
0.76,climb_cruise,449.0,449.0,34997.9,-257,0.20,-4.33,356.94,0.74,15.0,125.0,0,0,0.05,-4.15,-0.15,-0.099,0.190,0.038,1.000,0.100,0.100,0.100,1,78.1,86.6,762,779,316,115,0
0.78,climb_cruise,449.0,449.0,34997.8,-261,0.20,-4.41,356.94,0.75,15.0,125.0,0,0,0.06,-4.07,-0.30,-0.101,0.194,0.037,1.000,0.100,0.100,0.100,1,77.9,86.7,762,779,316,115,0
0.80,climb_cruise,449.0,449.0,34997.7,-266,0.20,-4.49,356.93,0.76,15.0,125.0,0,0,0.06,-4.01,-0.45,-0.103,0.198,0.037,1.000,0.100,0.100,0.100,1,77.7,86.8,762,779,316,116,0
0.82,climb_cruise,449.0,449.0,34997.6,-271,0.20,-4.57,356.92,0.77,15.0,125.0,0,0,0.06,-3.95,-0.59,-0.105,0.202,0.036,1.000,0.100,0.100,0.100,1,77.6,86.9,762,780,316,115,0
0.84,climb_cruise,448.9,448.9,34997.5,-275,0.20,-4.65,356.91,0.78,15.0,125.0,0,0,0.07,-3.89,-0.72,-0.107,0.206,0.036,1.000,0.100,0.100,0.100,1,77.4,87.1,762,780,316,116,0
0.86,climb_cruise,448.9,448.9,34997.4,-280,0.20,-4.73,356.89,0.79,15.0,125.0,0,0,0.07,-3.84,-0.83,-0.109,0.211,0.035,1.000,0.100,0.100,0.100,1,77.3,87.2,762,780,316,116,0
0.88,climb_cruise,448.9,448.9,34997.4,-284,0.20,-4.81,356.87,0.81,15.0,125.0,0,0,0.08,-3.79,-0.94,-0.112,0.215,0.035,1.000,0.100,0.100,0.100,1,77.1,87.3,762,780,316,114,0
0.90,climb_cruise,448.9,448.9,34997.3,-289,0.20,-4.88,356.85,0.82,15.0,125.0,0,0,0.09,-3.75,-1.03,-0.114,0.219,0.035,1.000,0.100,0.100,0.100,1,77.0,87.4,762,781,316,115,0
0.92,climb_cruise,448.9,448.9,34997.2,-293,0.20,-4.96,356.83,0.83,15.0,125.0,0,0,0.10,-3.70,-1.10,-0.116,0.223,0.035,1.000,0.100,0.100,0.100,1,76.8,87.6,762,781,316,115,0
0.94,climb_cruise,448.8,448.8,34997.1,-297,0.20,-5.03,356.81,0.84,15.0,125.0,0,0,0.11,-3.65,-1.17,-0.118,0.228,0.034,1.000,0.100,0.100,0.100,1,76.7,87.7,762,781,316,115,0
0.96,climb_cruise,448.8,448.8,34997.0,-301,0.20,-5.10,356.79,0.85,15.0,125.0,0,0,0.12,-3.61,-1.22,-0.120,0.232,0.034,1.000,0.100,0.100,0.100,1,76.5,87.8,762,782,316,115,0
0.98,climb_cruise,448.8,448.8,34996.9,-306,0.20,-5.17,356.76,0.86,15.0,125.0,0,0,0.13,-3.56,-1.26,-0.123,0.236,0.034,1.000,0.100,0.100,0.100,1,76.4,88.0,762,782,316,115,0
1.00,climb_cruise,448.8,448.8,34996.8,-310,0.20,-5.24,356.74,0.87,15.0,125.0,0,0,0.14,-3.51,-1.29,-0.125,0.240,0.034,1.000,0.100,0.100,0.100,1,76.2,88.1,762,782,316,115,0
1.02,climb_cruise,448.7,448.7,34996.7,-314,0.20,-5.31,356.71,0.88,15.0,125.0,0,0,0.16,-3.46,-1.30,-0.127,0.245,0.034,1.000,0.100,0.100,0.100,1,76.1,88.2,762,782,316,114,0
1.04,climb_cruise,448.7,448.7,34996.5,-318,0.20,-5.38,356.68,0.89,15.0,125.0,0,0,0.17,-3.41,-1.32,-0.129,0.249,0.034,1.000,0.100,0.100,0.100,1,75.9,88.3,762,783,316,115,0
1.06,climb_cruise,448.7,448.7,34996.4,-322,0.20,-5.45,356.66,0.91,15.0,125.0,0,0,0.18,-3.36,-1.32,-0.131,0.253,0.035,1.000,0.100,0.100,0.100,1,75.7,88.5,762,783,316,116,0
1.08,climb_cruise,448.7,448.7,34996.3,-326,0.21,-5.52,356.63,0.92,15.0,125.0,0,0,0.19,-3.31,-1.31,-0.134,0.257,0.035,1.000,0.100,0.100,0.100,1,75.6,88.6,762,783,316,116,0
1.10,climb_cruise,448.7,448.7,34996.2,-329,0.21,-5.58,356.60,0.93,15.0,125.0,0,0,0.20,-3.25,-1.30,-0.136,0.261,0.035,1.000,0.100,0.100,0.100,1,75.4,88.7,762,784,316,115,0
1.12,climb_cruise,448.6,448.6,34996.1,-333,0.21,-5.65,356.58,0.94,15.0,125.0,0,0,0.21,-3.20,-1.29,-0.138,0.266,0.035,1.000,0.100,0.100,0.100,1,75.3,88.9,762,784,316,115,0
1.14,climb_cruise,448.6,448.6,34996.0,-337,0.21,-5.71,356.55,0.95,15.0,125.0,0,0,0.22,-3.14,-1.27,-0.140,0.270,0.035,1.000,0.100,0.100,0.100,1,75.1,89.0,762,784,316,115,0
1.16,climb_cruise,448.6,448.6,34995.9,-341,0.21,-5.77,356.53,0.96,15.0,125.0,0,0,0.23,-3.08,-1.25,-0.143,0.274,0.035,1.000,0.100,0.100,0.100,1,75.0,89.1,762,784,316,116,0
1.18,climb_cruise,448.6,448.6,34995.8,-344,0.21,-5.83,356.50,0.98,15.0,125.0,0,0,0.24,-3.02,-1.23,-0.145,0.278,0.036,1.000,0.100,0.100,0.100,1,74.8,89.2,762,785,316,115,0
1.20,climb_cruise,448.5,448.5,34995.7,-348,0.22,-5.89,356.48,0.99,15.0,125.0,0,0,0.25,-2.96,-1.21,-0.147,0.282,0.036,1.000,0.100,0.100,0.100,1,74.7,89.4,762,785,316,114,0
1.22,climb_cruise,448.5,448.5,34995.5,-351,0.22,-5.95,356.45,1.00,15.0,125.0,0,0,0.26,-2.89,-1.19,-0.149,0.285,0.036,1.000,0.100,0.100,0.100,1,74.5,89.5,762,785,316,114,0
1.24,climb_cruise,448.5,448.5,34995.4,-355,0.22,-6.01,356.43,1.01,15.0,125.0,0,0,0.27,-2.83,-1.17,-0.152,0.289,0.036,1.000,0.100,0.100,0.100,1,74.4,89.6,762,785,316,115,0
1.26,climb_cruise,448.5,448.5,34995.3,-358,0.23,-6.06,356.40,1.02,15.0,125.0,0,0,0.28,-2.77,-1.15,-0.154,0.293,0.036,1.000,0.100,0.100,0.100,1,74.2,89.7,762,785,316,116,0
1.28,climb_cruise,448.5,448.5,34995.2,-361,0.23,-6.12,356.38,1.04,15.0,125.0,0,0,0.29,-2.70,-1.13,-0.156,0.297,0.037,1.000,0.100,0.100,0.100,1,74.1,89.9,762,786,316,115,0
1.30,climb_cruise,448.4,448.4,34995.1,-365,0.23,-6.17,356.36,1.05,15.0,125.0,0,0,0.30,-2.64,-1.11,-0.158,0.301,0.037,1.000,0.100,0.100,0.100,1,74.0,90.0,762,786,316,114,0
1.32,climb_cruise,448.4,448.4,34994.9,-368,0.24,-6.23,356.34,1.06,15.0,125.0,0,0,0.30,-2.57,-1.09,-0.161,0.304,0.037,1.000,0.100,0.100,0.100,1,73.8,90.1,762,786,316,114,0
1.34,climb_cruise,448.4,448.4,34994.8,-371,0.24,-6.28,356.31,1.07,15.0,125.0,0,0,0.31,-2.51,-1.08,-0.163,0.308,0.037,1.000,0.100,0.100,0.100,1,73.7,90.2,762,786,316,115,0
1.36,climb_cruise,448.4,448.4,34994.7,-374,0.24,-6.33,356.29,1.09,15.0,125.0,0,0,0.32,-2.45,-1.06,-0.165,0.312,0.037,1.000,0.100,0.100,0.100,1,73.5,90.4,762,787,316,114,0
1.38,climb_cruise,448.4,448.4,34994.6,-377,0.25,-6.37,356.27,1.10,15.0,125.0,0,0,0.33,-2.38,-1.05,-0.167,0.315,0.037,1.000,0.100,0.100,0.100,1,73.4,90.5,762,787,316,115,0
1.40,climb_cruise,448.3,448.3,34994.4,-380,0.25,-6.42,356.25,1.11,15.0,125.0,0,0,0.34,-2.32,-1.04,-0.169,0.319,0.038,1.000,0.100,0.100,0.100,1,73.2,90.6,762,787,316,116,0
1.42,climb_cruise,448.3,448.3,34994.3,-383,0.26,-6.47,356.23,1.12,15.0,125.0,0,0,0.35,-2.26,-1.03,-0.172,0.323,0.038,1.000,0.100,0.100,0.100,1,73.1,90.7,762,787,316,114,0
1.44,climb_cruise,448.3,448.3,34994.2,-385,0.26,-6.51,356.20,1.14,15.0,125.0,0,0,0.35,-2.20,-1.03,-0.174,0.326,0.038,1.000,0.100,0.100,0.100,1,72.9,90.9,762,787,316,114,0
1.46,climb_cruise,448.3,448.3,34994.1,-388,0.27,-6.55,356.18,1.15,15.0,125.0,0,0,0.36,-2.13,-1.02,-0.176,0.330,0.038,1.000,0.100,0.100,0.100,1,72.8,91.0,762,788,316,114,0
1.48,climb_cruise,448.3,448.3,34993.9,-391,0.27,-6.60,356.16,1.16,15.0,125.0,0,0,0.37,-2.07,-1.02,-0.178,0.333,0.038,1.000,0.100,0.100,0.100,1,72.6,91.1,762,788,316,115,0
1.50,climb_cruise,448.2,448.2,34993.8,-393,0.28,-6.64,356.14,1.17,15.0,125.0,0,0,0.38,-2.02,-1.02,-0.180,0.337,0.038,1.000,0.100,0.100,0.100,1,72.5,91.2,762,788,316,114,0
1.52,climb_cruise,448.2,448.2,34993.7,-396,0.28,-6.68,356.12,1.19,15.0,125.0,0,0,0.39,-1.96,-1.01,-0.183,0.340,0.038,1.000,0.100,0.100,0.100,1,72.3,91.3,762,788,316,116,0
1.54,climb_cruise,448.2,448.2,34993.5,-398,0.29,-6.72,356.10,1.20,15.0,125.0,0,0,0.40,-1.90,-1.01,-0.185,0.344,0.039,1.000,0.100,0.100,0.100,1,72.2,91.4,762,788,316,114,0
1.56,climb_cruise,448.2,448.2,34993.4,-401,0.29,-6.75,356.08,1.21,15.0,125.0,0,0,0.41,-1.84,-1.01,-0.187,0.347,0.039,1.000,0.100,0.100,0.100,1,72.1,91.6,762,789,316,115,0
1.58,climb_cruise,448.1,448.1,34993.3,-403,0.30,-6.79,356.06,1.22,15.0,125.0,0,0,0.42,-1.79,-1.01,-0.189,0.350,0.039,1.000,0.100,0.100,0.100,1,71.9,91.7,762,789,316,115,0
1.60,climb_cruise,448.1,448.1,34993.1,-405,0.30,-6.83,356.04,1.24,15.0,125.0,0,0,0.42,-1.73,-1.01,-0.191,0.354,0.039,1.000,0.100,0.100,0.100,1,71.8,91.8,762,789,316,115,0
1.62,climb_cruise,448.1,448.1,34993.0,-408,0.31,-6.86,356.02,1.25,15.0,125.0,0,0,0.43,-1.68,-1.02,-0.194,0.357,0.039,1.000,0.100,0.100,0.100,1,71.6,91.9,762,789,316,115,0
1.64,climb_cruise,448.1,448.1,34992.8,-410,0.32,-6.89,355.99,1.26,15.0,125.0,0,0,0.44,-1.62,-1.02,-0.196,0.361,0.039,1.000,0.100,0.100,0.100,1,71.5,92.0,762,789,316,116,0
1.66,climb_cruise,448.1,448.1,34992.7,-412,0.32,-6.92,355.97,1.27,15.0,125.0,0,0,0.45,-1.57,-1.02,-0.198,0.364,0.040,1.000,0.100,0.100,0.100,1,71.3,92.1,762,790,316,114,0
1.68,climb_cruise,448.0,448.0,34992.6,-414,0.33,-6.96,355.95,1.29,15.0,125.0,0,0,0.46,-1.52,-1.02,-0.200,0.367,0.040,1.000,0.100,0.100,0.100,1,71.2,92.2,762,790,316,114,0
1.70,climb_cruise,448.0,448.0,34992.4,-416,0.34,-6.99,355.93,1.30,15.0,125.0,0,0,0.47,-1.47,-1.02,-0.202,0.370,0.040,1.000,0.100,0.100,0.100,1,71.1,92.3,762,790,316,114,0
1.72,climb_cruise,448.0,448.0,34992.3,-418,0.34,-7.01,355.91,1.31,15.0,125.0,0,0,0.47,-1.41,-1.02,-0.204,0.374,0.040,1.000,0.100,0.100,0.100,1,70.9,92.4,762,790,316,114,0
1.74,climb_cruise,448.0,448.0,34992.2,-420,0.35,-7.04,355.89,1.32,15.0,125.0,0,0,0.48,-1.36,-1.02,-0.206,0.377,0.040,1.000,0.100,0.100,0.100,1,70.8,92.6,762,790,316,116,0
1.76,climb_cruise,448.0,448.0,34992.0,-421,0.36,-7.07,355.87,1.34,15.0,125.0,0,0,0.49,-1.31,-1.02,-0.208,0.380,0.040,1.000,0.100,0.100,0.100,1,70.6,92.7,762,790,316,114,0
1.78,climb_cruise,447.9,447.9,34991.9,-423,0.37,-7.10,355.84,1.35,15.0,125.0,0,0,0.50,-1.26,-1.02,-0.211,0.383,0.041,1.000,0.100,0.100,0.100,1,70.5,92.8,762,791,316,116,0
1.80,climb_cruise,447.9,447.9,34991.7,-425,0.37,-7.12,355.82,1.36,15.0,125.0,0,0,0.51,-1.22,-1.02,-0.213,0.386,0.041,1.000,0.100,0.100,0.100,1,70.3,92.9,762,791,316,115,0
1.82,climb_cruise,447.9,447.9,34991.6,-426,0.38,-7.14,355.80,1.37,15.0,125.0,0,0,0.51,-1.17,-1.02,-0.215,0.389,0.041,1.000,0.100,0.100,0.100,1,70.2,93.0,762,791,316,116,0
1.84,climb_cruise,447.9,447.9,34991.4,-428,0.39,-7.17,355.78,1.39,15.0,125.0,0,0,0.52,-1.12,-1.02,-0.217,0.392,0.041,1.000,0.100,0.100,0.100,1,70.1,93.1,762,791,316,116,0
1.86,climb_cruise,447.9,447.9,34991.3,-429,0.40,-7.19,355.76,1.40,15.0,125.0,0,0,0.53,-1.07,-1.02,-0.219,0.395,0.041,1.000,0.100,0.100,0.100,1,69.9,93.2,762,791,316,115,0
1.88,climb_cruise,447.8,447.8,34991.2,-430,0.40,-7.21,355.74,1.41,15.0,125.0,0,0,0.54,-1.03,-1.01,-0.221,0.398,0.041,1.000,0.100,0.100,0.100,1,69.8,93.3,762,791,316,115,0
1.90,climb_cruise,447.8,447.8,34991.0,-432,0.41,-7.23,355.72,1.43,15.0,125.0,0,0,0.54,-0.98,-1.01,-0.223,0.401,0.042,1.000,0.100,0.100,0.100,1,69.6,93.4,762,792,316,114,0
1.92,climb_cruise,447.8,447.8,34990.9,-433,0.42,-7.25,355.69,1.44,15.0,125.0,0,0,0.55,-0.93,-1.01,-0.225,0.404,0.042,1.000,0.100,0.100,0.100,1,69.5,93.5,762,792,316,115,0
1.94,climb_cruise,447.8,447.8,34990.7,-434,0.43,-7.27,355.67,1.45,15.0,125.0,0,0,0.56,-0.89,-1.00,-0.227,0.407,0.042,1.000,0.100,0.100,0.100,1,69.4,93.6,762,792,316,116,0
1.96,climb_cruise,447.8,447.8,34990.6,-435,0.44,-7.29,355.65,1.46,15.0,125.0,0,0,0.57,-0.84,-1.00,-0.229,0.410,0.042,1.000,0.100,0.100,0.100,1,69.2,93.7,762,792,316,115,0
1.98,climb_cruise,447.7,447.7,34990.4,-436,0.45,-7.30,355.63,1.48,15.0,125.0,0,0,0.57,-0.80,-1.00,-0.231,0.413,0.042,1.000,0.100,0.100,0.100,1,69.1,93.8,762,792,316,115,0
2.00,climb_cruise,447.7,447.7,34990.3,-437,0.46,-7.32,355.61,1.49,15.0,125.0,0,0,0.58,-0.75,-0.99,-0.233,0.416,0.043,1.000,0.100,0.100,0.100,1,69.0,93.9,762,792,316,115,0
2.02,climb_cruise,447.7,447.7,34990.1,-438,0.46,-7.33,355.59,1.50,15.0,125.0,0,0,0.59,-0.71,-0.99,-0.235,0.419,0.043,1.000,0.100,0.100,0.100,1,68.8,94.0,762,792,316,114,0
2.04,climb_cruise,447.7,447.7,34990.0,-439,0.47,-7.35,355.57,1.51,15.0,125.0,0,0,0.59,-0.66,-0.98,-0.237,0.422,0.043,1.000,0.100,0.100,0.100,1,68.7,94.0,762,793,316,116,0
2.06,climb_cruise,447.7,447.7,34989.8,-439,0.48,-7.36,355.55,1.53,15.0,125.0,0,0,0.60,-0.62,-0.98,-0.239,0.424,0.043,1.000,0.100,0.100,0.100,1,68.5,94.1,762,793,316,116,0
2.08,climb_cruise,447.6,447.6,34989.7,-440,0.49,-7.37,355.52,1.54,15.0,125.0,0,0,0.61,-0.58,-0.97,-0.241,0.427,0.043,1.000,0.100,0.100,0.100,1,68.4,94.2,762,793,316,115,0
2.10,climb_cruise,447.6,447.6,34989.6,-441,0.50,-7.38,355.50,1.55,15.0,125.0,0,0,0.61,-0.54,-0.97,-0.243,0.430,0.044,1.000,0.100,0.100,0.100,1,68.3,94.3,762,793,316,116,0
2.12,climb_cruise,447.6,447.6,34989.4,-441,0.51,-7.39,355.48,1.56,15.0,125.0,0,0,0.62,-0.49,-0.96,-0.245,0.433,0.044,1.000,0.100,0.100,0.100,1,68.1,94.4,762,793,316,115,0
2.14,climb_cruise,447.6,447.6,34989.3,-442,0.52,-7.40,355.46,1.58,15.0,125.0,0,0,0.62,-0.45,-0.96,-0.247,0.435,0.044,1.000,0.100,0.100,0.100,1,68.0,94.5,762,793,316,114,0
2.16,climb_cruise,447.6,447.6,34989.1,-442,0.53,-7.41,355.44,1.59,15.0,125.0,0,0,0.63,-0.41,-0.95,-0.249,0.438,0.044,1.000,0.100,0.100,0.100,1,67.9,94.6,762,793,316,115,0
2.18,climb_cruise,447.5,447.5,34989.0,-442,0.54,-7.42,355.42,1.60,15.0,125.0,0,0,0.64,-0.37,-0.95,-0.251,0.440,0.044,1.000,0.100,0.100,0.100,1,67.7,94.7,762,794,316,114,0
2.20,climb_cruise,447.5,447.5,34988.8,-443,0.55,-7.43,355.40,1.61,15.0,125.0,0,0,0.64,-0.33,-0.94,-0.252,0.443,0.044,1.000,0.100,0.100,0.100,1,67.6,94.8,762,794,316,116,0
2.22,climb_cruise,447.5,447.5,34988.7,-443,0.56,-7.43,355.38,1.63,15.0,125.0,0,0,0.65,-0.29,-0.94,-0.254,0.446,0.045,1.000,0.100,0.100,0.100,1,67.5,94.8,762,794,316,114,0
2.24,climb_cruise,447.5,447.5,34988.5,-443,0.57,-7.44,355.36,1.64,15.0,125.0,0,0,0.66,-0.25,-0.93,-0.256,0.448,0.045,1.000,0.100,0.100,0.100,1,67.3,94.9,762,794,316,115,0
2.26,climb_cruise,447.5,447.5,34988.4,-443,0.58,-7.44,355.34,1.65,15.0,125.0,0,0,0.66,-0.21,-0.93,-0.258,0.451,0.045,1.000,0.100,0.100,0.100,1,67.2,95.0,762,794,316,115,0
