time_s,phase,airspeed_kts,groundSpeed_kts,altitude_ft,verticalSpeed_fpm,pitch_deg,roll_deg,yaw_deg,alpha_deg,stallAlpha_deg,stallSpeed_kts,stallWarning,stall,pitchRate_deg_s,rollRate_deg_s,yawRate_deg_s,ctrlElevator,ctrlAileron,ctrlRudder,ctrlThrottle,effElevator,effAileron,effRudder,motionEnabled,eng1_n1,eng2_n1,eng1_egt,eng2_egt,eng1_failed,eng2_failed,eng1_fire,eng2_fire,hydPressA_psi,hydPressB_psi,elecVolts,onGround
-0.02,climb_cruise,449.9,449.9,34999.9,-42,0.20,-0.00,360.00,0.17,15.0,125.0,0,0,3.56,-0.00,-0.00,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1,84.4,84.4,763,763,0,0,0,0,3000,3000,115,0
0.00,climb_cruise,449.9,449.9,34999.9,-49,0.26,-0.00,359.97,0.31,15.0,125.0,0,0,3.20,-0.34,-3.22,-0.005,0.000,0.000,1.000,0.750,0.750,0.750,1,54.9,84.3,763,763,1,0,1,0,1216,1816,116,0
0.02,climb_cruise,449.9,449.9,34999.9,-56,0.33,-0.01,359.89,0.38,15.0,125.0,0,0,3.02,-1.04,-5.84,-0.010,0.001,0.000,1.000,0.750,0.750,0.750,1,54.8,84.2,763,764,1,0,1,0,1216,1816,115,0
0.04,climb_cruise,449.9,449.9,34999.8,-62,0.39,-0.04,359.75,0.45,15.0,125.0,0,0,3.07,-1.50,-7.90,-0.015,0.005,0.001,1.000,0.750,0.750,0.750,1,54.7,84.2,763,764,1,0,1,0,1216,1816,114,0
0.06,climb_cruise,449.9,449.9,34999.8,-68,0.45,-0.07,359.58,0.52,15.0,125.0,0,0,3.20,-1.54,-9.41,-0.019,0.011,0.001,1.000,0.750,0.750,0.750,1,54.6,84.1,763,765,1,0,1,0,1216,1816,115,0
0.08,climb_cruise,449.8,449.8,34999.8,-74,0.52,-0.10,359.39,0.59,15.0,125.0,0,0,3.33,-1.18,-10.41,-0.022,0.019,0.003,1.000,0.750,0.750,0.750,1,54.5,84.1,763,765,1,0,1,0,1216,1816,115,0
0.10,climb_cruise,449.8,449.8,34999.8,-79,0.58,-0.11,359.17,0.67,15.0,125.0,0,0,3.39,-0.52,-10.94,-0.024,0.028,0.005,1.000,0.750,0.750,0.750,1,54.3,84.1,763,766,1,0,1,0,1216,1816,115,0
0.12,climb_cruise,449.8,449.8,34999.7,-84,0.65,-0.12,358.95,0.74,15.0,125.0,0,0,3.33,0.35,-11.04,-0.025,0.036,0.007,1.000,0.750,0.750,0.750,1,54.2,84.1,763,766,1,0,1,0,1216,1816,114,0
0.14,climb_cruise,449.8,449.8,34999.7,-88,0.71,-0.10,358.73,0.81,15.0,125.0,0,0,3.14,1.34,-10.78,-0.025,0.045,0.010,1.000,0.750,0.750,0.750,1,54.1,84.1,763,767,1,0,1,0,1216,1816,115,0
0.16,climb_cruise,449.7,449.7,34999.7,-92,0.77,-0.07,358.52,0.88,15.0,125.0,0,0,2.81,2.38,-10.18,-0.024,0.053,0.013,1.000,0.750,0.750,0.750,1,54.0,84.1,763,767,1,0,1,0,1216,1816,116,0
0.18,climb_cruise,449.7,449.7,34999.6,-96,0.83,-0.01,358.32,0.94,15.0,125.0,0,0,2.36,3.39,-9.33,-0.023,0.060,0.016,1.000,0.750,0.750,0.750,1,53.9,84.1,763,767,1,0,1,0,1216,1816,116,0
0.20,climb_cruise,449.7,449.7,34999.6,-99,0.87,0.06,358.15,0.98,15.0,125.0,0,0,1.80,4.35,-8.27,-0.021,0.066,0.019,1.000,0.750,0.750,0.750,1,53.8,84.1,763,768,1,0,1,0,1216,1816,116,0
0.22,climb_cruise,449.7,449.7,34999.6,-102,0.90,0.16,357.99,1.02,15.0,125.0,0,0,1.18,5.21,-7.06,-0.020,0.070,0.023,1.000,0.750,0.750,0.750,1,53.7,84.1,763,768,1,0,1,0,1216,1816,116,0
0.24,climb_cruise,449.6,449.6,34999.5,-105,0.92,0.27,357.86,1.04,15.0,125.0,0,0,0.53,5.93,-5.76,-0.018,0.074,0.026,1.000,0.750,0.750,0.750,1,53.6,84.2,763,769,1,0,1,0,1216,1816,116,0
0.26,climb_cruise,449.6,449.6,34999.5,-107,0.93,0.39,357.76,1.05,15.0,125.0,0,0,-0.10,6.50,-4.42,-0.017,0.076,0.028,1.000,0.750,0.750,0.750,1,53.5,84.2,763,769,1,0,1,0,1216,1816,115,0
0.28,climb_cruise,449.6,449.6,34999.5,-110,0.92,0.52,357.68,1.04,15.0,125.0,0,0,-0.67,6.90,-3.10,-0.016,0.076,0.031,1.000,0.750,0.750,0.750,1,53.4,84.2,763,770,1,0,1,0,1216,1816,115,0
0.30,climb_cruise,449.6,449.6,34999.4,-113,0.90,0.66,357.63,1.02,15.0,125.0,0,0,-1.15,7.13,-1.82,-0.015,0.076,0.033,1.000,0.750,0.750,0.750,1,53.3,84.3,763,770,1,0,1,0,1216,1816,115,0
0.32,climb_cruise,449.5,449.5,34999.4,-115,0.88,0.80,357.60,1.00,15.0,125.0,0,0,-1.50,7.18,-0.64,-0.015,0.074,0.035,1.000,0.750,0.750,0.750,1,53.2,84.3,763,771,1,0,1,0,1216,1816,115,0
0.34,climb_cruise,449.5,449.5,34999.3,-118,0.85,0.94,357.59,0.96,15.0,125.0,0,0,-1.70,7.06,0.43,-0.015,0.071,0.036,1.000,0.750,0.750,0.750,1,53.1,84.4,763,771,1,0,1,0,1216,1816,116,0
0.36,climb_cruise,449.5,449.5,34999.3,-122,0.81,1.08,357.61,0.93,15.0,125.0,0,0,-1.74,6.79,1.35,-0.016,0.068,0.037,1.000,0.750,0.750,0.750,1,52.9,84.5,763,771,1,0,1,0,1216,1816,115,0
0.38,climb_cruise,449.5,449.5,34999.3,-125,0.78,1.21,357.64,0.89,15.0,125.0,0,0,-1.62,6.37,2.11,-0.017,0.064,0.037,1.000,0.750,0.750,0.750,1,52.8,84.5,763,772,1,0,1,0,1216,1816,115,0
0.40,climb_cruise,449.4,449.4,34999.2,-129,0.74,1.34,357.69,0.86,15.0,125.0,0,0,-1.35,5.84,2.70,-0.019,0.059,0.037,1.000,0.750,0.750,0.750,1,52.7,84.6,763,772,1,0,1,0,1216,1816,116,0
0.42,climb_cruise,449.4,449.4,34999.2,-133,0.72,1.45,357.75,0.83,15.0,125.0,0,0,-0.95,5.21,3.12,-0.021,0.054,0.037,1.000,0.750,0.750,0.750,1,52.6,84.7,763,773,1,0,1,0,1216,1816,115,0
0.44,climb_cruise,449.4,449.4,34999.1,-137,0.70,1.54,357.81,0.82,15.0,125.0,0,0,-0.44,4.51,3.38,-0.024,0.049,0.037,1.000,0.750,0.750,0.750,1,52.5,84.8,763,773,1,0,1,0,1216,1816,116,0
0.46,climb_cruise,449.4,449.4,34999.1,-141,0.70,1.63,357.88,0.81,15.0,125.0,0,0,0.13,3.77,3.47,-0.026,0.044,0.036,1.000,0.750,0.750,0.750,1,52.4,84.9,763,773,1,0,1,0,1216,1816,116,0
0.48,climb_cruise,449.3,449.3,34999.0,-145,0.70,1.70,357.95,0.82,15.0,125.0,0,0,0.73,3.01,3.42,-0.029,0.039,0.035,1.000,0.750,0.750,0.750,1,52.3,85.0,763,774,1,0,1,0,1216,1816,115,0
0.50,climb_cruise,449.3,449.3,34999.0,-150,0.72,1.75,358.02,0.84,15.0,125.0,0,0,1.32,2.25,3.24,-0.031,0.035,0.033,1.000,0.750,0.750,0.750,1,52.2,85.1,763,774,1,0,1,0,1216,1816,116,0
0.52,climb_cruise,449.3,449.3,34998.9,-154,0.75,1.79,358.08,0.88,15.0,125.0,0,0,1.86,1.51,2.95,-0.033,0.031,0.032,1.000,0.750,0.750,0.750,1,52.1,85.2,763,774,1,0,1,0,1216,1816,115,0
0.54,climb_cruise,449.3,449.3,34998.9,-157,0.79,1.81,358.14,0.92,15.0,125.0,0,0,2.31,0.81,2.56,-0.034,0.027,0.031,1.000,0.750,0.750,0.750,1,52.0,85.3,763,775,1,0,1,0,1216,1816,115,0
0.56,climb_cruise,449.2,449.2,34998.8,-161,0.84,1.82,358.19,0.97,15.0,125.0,0,0,2.64,0.17,2.11,-0.035,0.024,0.029,1.000,0.750,0.750,0.750,1,51.9,85.4,763,775,1,0,1,0,1216,1816,115,0
0.58,climb_cruise,449.2,449.2,34998.8,-164,0.89,1.82,358.23,1.03,15.0,125.0,0,0,2.82,-0.41,1.62,-0.036,0.022,0.028,1.000,0.750,0.750,0.750,1,51.8,85.5,763,776,1,0,1,0,1216,1816,115,0
0.60,climb_cruise,449.2,449.2,34998.7,-167,0.95,1.81,358.26,1.09,15.0,125.0,0,0,2.86,-0.92,1.10,-0.036,0.020,0.026,1.000,0.750,0.750,0.750,1,51.7,85.6,763,776,1,0,1,0,1216,1816,116,0
0.62,climb_cruise,449.2,449.2,34998.7,-169,1.00,1.79,358.28,1.15,15.0,125.0,0,0,2.74,-1.35,0.57,-0.035,0.018,0.025,1.000,0.750,0.750,0.750,1,51.6,85.7,763,776,1,0,1,0,1216,1816,116,0
0.64,climb_cruise,449.1,449.1,34998.6,-172,1.05,1.76,358.28,1.21,15.0,125.0,0,0,2.47,-1.70,0.05,-0.034,0.018,0.024,1.000,0.750,0.750,0.750,1,51.5,85.8,763,777,1,0,1,0,1216,1816,115,0
0.66,climb_cruise,449.1,449.1,34998.5,-173,1.10,1.72,358.28,1.26,15.0,125.0,0,0,2.07,-1.96,-0.43,-0.033,0.017,0.023,1.000,0.750,0.750,0.750,1,51.4,85.9,763,777,1,0,1,0,1216,1816,114,0
0.68,climb_cruise,449.1,449.1,34998.5,-175,1.14,1.68,358.27,1.30,15.0,125.0,0,0,1.57,-2.14,-0.88,-0.031,0.018,0.023,1.000,0.750,0.750,0.750,1,51.3,86.0,763,777,1,0,1,0,1216,1816,114,0
0.70,climb_cruise,449.1,449.1,34998.4,-176,1.17,1.64,358.25,1.33,15.0,125.0,0,0,0.99,-2.24,-1.28,-0.029,0.018,0.022,1.000,0.750,0.750,0.750,1,51.2,86.2,763,778,1,0,1,0,1216,1816,115,0
0.72,climb_cruise,449.0,449.0,34998.4,-177,1.18,1.59,358.22,1.35,15.0,125.0,0,0,0.39,-2.27,-1.61,-0.028,0.020,0.022,1.000,0.750,0.750,0.750,1,51.1,86.3,763,778,1,0,1,0,1216,1816,116,0
0.74,climb_cruise,449.0,449.0,34998.3,-178,1.18,1.55,358.19,1.36,15.0,125.0,0,0,-0.21,-2.23,-1.88,-0.026,0.021,0.021,1.000,0.750,0.750,0.750,1,51.0,86.4,763,778,1,0,1,0,1216,1816,116,0
0.76,climb_cruise,449.0,449.0,34998.2,-179,1.18,1.50,358.15,1.36,15.0,125.0,0,0,-0.76,-2.12,-2.09,-0.025,0.023,0.021,1.000,0.750,0.750,0.750,1,50.9,86.5,763,779,1,0,1,0,1216,1816,114,0
0.78,climb_cruise,449.0,449.0,34998.2,-180,1.16,1.46,358.11,1.34,15.0,125.0,0,0,-1.23,-1.97,-2.22,-0.024,0.024,0.021,1.000,0.750,0.750,0.750,1,50.8,86.6,763,779,1,0,1,0,1216,1816,115,0
0.80,climb_cruise,448.9,448.9,34998.1,-181,1.13,1.42,358.06,1.32,15.0,125.0,0,0,-1.59,-1.77,-2.30,-0.024,0.026,0.022,1.000,0.750,0.750,0.750,1,50.7,86.8,763,779,1,0,1,0,1216,1816,115,0
0.82,climb_cruise,448.9,448.9,34998.1,-182,1.10,1.39,358.01,1.29,15.0,125.0,0,0,-1.81,-1.54,-2.31,-0.024,0.028,0.022,1.000,0.750,0.750,0.750,1,50.6,86.9,763,779,1,0,1,0,1216,1816,115,0
0.84,climb_cruise,448.9,448.9,34998.0,-183,1.06,1.36,357.97,1.25,15.0,125.0,0,0,-1.88,-1.29,-2.26,-0.025,0.030,0.022,1.000,0.750,0.750,0.750,1,50.5,87.0,763,780,1,0,1,0,1216,1816,116,0
0.86,climb_cruise,448.9,448.9,34997.9,-185,1.03,1.34,357.92,1.22,15.0,125.0,0,0,-1.80,-1.04,-2.17,-0.026,0.032,0.023,1.000,0.750,0.750,0.750,1,50.4,87.1,763,780,1,0,1,0,1216,1816,115,0
0.88,climb_cruise,448.9,448.9,34997.9,-187,0.99,1.32,357.88,1.19,15.0,125.0,0,0,-1.57,-0.78,-2.03,-0.028,0.034,0.023,1.000,0.750,0.750,0.750,1,50.3,87.3,763,780,1,0,1,0,1216,1816,115,0
0.90,climb_cruise,448.8,448.8,34997.8,-189,0.97,1.30,357.84,1.16,15.0,125.0,0,0,-1.21,-0.53,-1.87,-0.030,0.035,0.024,1.000,0.750,0.750,0.750,1,50.2,87.4,763,781,1,0,1,0,1216,1816,115,0
0.92,climb_cruise,448.8,448.8,34997.8,-192,0.95,1.29,357.80,1.14,15.0,125.0,0,0,-0.74,-0.30,-1.67,-0.032,0.037,0.025,1.000,0.750,0.750,0.750,1,50.1,87.5,763,781,1,0,1,0,1216,1816,115,0
0.94,climb_cruise,448.8,448.8,34997.7,-194,0.94,1.29,357.77,1.13,15.0,125.0,0,0,-0.20,-0.09,-1.46,-0.035,0.038,0.025,1.000,0.750,0.750,0.750,1,50.0,87.7,763,781,1,0,1,0,1216,1816,114,0
0.96,climb_cruise,448.8,448.8,34997.6,-196,0.94,1.29,357.74,1.13,15.0,125.0,0,0,0.39,0.10,-1.25,-0.037,0.039,0.026,1.000,0.750,0.750,0.750,1,49.9,87.8,763,782,1,0,1,0,1216,1816,115,0
0.98,climb_cruise,448.7,448.7,34997.6,-199,0.95,1.29,357.72,1.15,15.0,125.0,0,0,0.98,0.25,-1.03,-0.039,0.039,0.026,1.000,0.750,0.750,0.750,1,49.8,87.9,763,782,1,0,1,0,1216,1816,116,0
1.00,climb_cruise,448.7,448.7,34997.5,-201,0.98,1.30,357.70,1.17,15.0,125.0,0,0,1.52,0.38,-0.82,-0.041,0.040,0.027,1.000,0.750,0.750,0.750,1,49.7,88.0,763,782,1,0,1,0,1216,1816,116,0
1.02,climb_cruise,448.7,448.7,34997.4,-204,1.01,1.31,357.69,1.21,15.0,125.0,0,0,2.00,0.48,-0.63,-0.043,0.040,0.027,1.000,0.750,0.750,0.750,1,49.6,88.2,763,782,1,0,1,0,1216,1816,114,0
1.04,climb_cruise,448.7,448.7,34997.4,-205,1.06,1.32,357.68,1.25,15.0,125.0,0,0,2.37,0.54,-0.45,-0.044,0.040,0.027,1.000,0.750,0.750,0.750,1,49.5,88.3,763,783,1,0,1,0,1216,1816,116,0
1.06,climb_cruise,448.6,448.6,34997.3,-207,1.10,1.33,357.67,1.30,15.0,125.0,0,0,2.62,0.58,-0.29,-0.044,0.040,0.028,1.000,0.750,0.750,0.750,1,49.4,88.4,763,783,1,0,1,0,1216,1816,114,0
1.08,climb_cruise,448.6,448.6,34997.2,-209,1.16,1.34,357.67,1.36,15.0,125.0,0,0,2.72,0.60,-0.16,-0.044,0.040,0.028,1.000,0.750,0.750,0.750,1,49.3,88.6,763,783,1,0,1,0,1216,1816,116,0
1.10,climb_cruise,448.6,448.6,34997.1,-210,1.21,1.35,357.67,1.41,15.0,125.0,0,0,2.67,0.60,-0.05,-0.044,0.040,0.028,1.000,0.750,0.750,0.750,1,49.2,88.7,763,783,1,0,1,0,1216,1816,116,0
1.12,climb_cruise,448.6,448.6,34997.1,-210,1.26,1.36,357.67,1.46,15.0,125.0,0,0,2.47,0.58,0.03,-0.043,0.039,0.028,1.000,0.750,0.750,0.750,1,49.1,88.8,763,784,1,0,1,0,1216,1816,115,0
1.14,climb_cruise,448.5,448.5,34997.0,-211,1.31,1.37,357.67,1.51,15.0,125.0,0,0,2.15,0.54,0.08,-0.041,0.039,0.028,1.000,0.750,0.750,0.750,1,49.0,88.9,763,784,1,0,1,0,1216,1816,114,0
1.16,climb_cruise,448.5,448.5,34996.9,-211,1.35,1.38,357.67,1.55,15.0,125.0,0,0,1.71,0.51,0.11,-0.040,0.039,0.028,1.000,0.750,0.750,0.750,1,48.9,89.1,763,784,1,0,1,0,1216,1816,114,0
1.18,climb_cruise,448.5,448.5,34996.9,-210,1.38,1.39,357.68,1.58,15.0,125.0,0,0,1.20,0.46,0.12,-0.038,0.039,0.028,1.000,0.750,0.750,0.750,1,48.8,89.2,763,784,1,0,1,0,1216,1816,115,0
1.20,climb_cruise,448.5,448.5,34996.8,-210,1.40,1.40,357.68,1.61,15.0,125.0,0,0,0.64,0.41,0.10,-0.036,0.038,0.028,1.000,0.750,0.750,0.750,1,48.7,89.3,763,785,1,0,1,0,1216,1816,116,0
1.22,climb_cruise,448.4,448.4,34996.7,-210,1.41,1.41,357.68,1.61,15.0,125.0,0,0,0.07,0.36,0.07,-0.035,0.038,0.028,1.000,0.750,0.750,0.750,1,48.6,89.4,763,785,1,0,1,0,1216,1816,116,0
1.24,climb_cruise,448.4,448.4,34996.6,-209,1.40,1.42,357.68,1.61,15.0,125.0,0,0,-0.47,0.31,0.02,-0.034,0.038,0.028,1.000,0.750,0.750,0.750,1,48.5,89.6,763,785,1,0,1,0,1216,1816,115,0
1.26,climb_cruise,448.4,448.4,34996.6,-209,1.39,1.42,357.68,1.60,15.0,125.0,0,0,-0.95,0.28,-0.04,-0.033,0.038,0.028,1.000,0.750,0.750,0.750,1,48.4,89.7,763,785,1,0,1,0,1216,1816,116,0
1.28,climb_cruise,448.4,448.4,34996.5,-208,1.37,1.43,357.68,1.58,15.0,125.0,0,0,-1.33,0.25,-0.11,-0.032,0.038,0.028,1.000,0.750,0.750,0.750,1,48.3,89.8,763,786,1,0,1,0,1216,1816,116,0
1.30,climb_cruise,448.4,448.4,34996.4,-208,1.34,1.43,357.67,1.55,15.0,125.0,0,0,-1.59,0.23,-0.19,-0.032,0.038,0.027,1.000,0.750,0.750,0.750,1,48.2,89.9,763,786,1,0,1,0,1216,1816,116,0
1.32,climb_cruise,448.3,448.3,34996.4,-208,1.31,1.44,357.67,1.52,15.0,125.0,0,0,-1.72,0.22,-0.27,-0.032,0.038,0.027,1.000,0.750,0.750,0.750,1,48.1,90.1,763,786,1,0,1,0,1216,1816,115,0
1.34,climb_cruise,448.3,448.3,34996.3,-209,1.27,1.44,357.66,1.48,15.0,125.0,0,0,-1.70,0.22,-0.34,-0.033,0.038,0.027,1.000,0.750,0.750,0.750,1,48.0,90.2,763,786,1,0,1,0,1216,1816,116,0
1.36,climb_cruise,448.3,448.3,34996.2,-209,1.24,1.45,357.65,1.45,15.0,125.0,0,0,-1.54,0.22,-0.42,-0.035,0.039,0.027,1.000,0.750,0.750,0.750,1,47.9,90.3,763,786,1,0,1,0,1216,1816,116,0
1.38,climb_cruise,448.3,448.3,34996.2,-209,1.20,1.41,357.64,1.41,15.0,125.0,0,0,-3.00,-4.43,-1.55,-0.036,0.039,0.027,1.000,0.100,0.100,0.100,1,47.8,90.4,763,787,1,0,1,0,32,1032,116,0
1.40,climb_cruise,448.2,448.2,34996.1,-210,1.13,1.30,357.60,1.35,15.0,125.0,0,0,-4.07,-6.38,-2.49,-0.038,0.040,0.027,1.000,0.100,0.100,0.100,1,47.7,90.6,763,787,1,0,1,0,16,248,115,0
1.42,climb_cruise,448.2,448.2,34996.0,-211,1.04,1.16,357.54,1.28,15.0,125.0,0,0,-4.79,-7.32,-3.24,-0.040,0.042,0.027,1.000,0.100,0.100,0.100,1,47.6,90.7,763,787,1,0,1,0,16,16,114,0
1.44,climb_cruise,448.2,448.2,34996.0,-212,0.95,1.01,357.47,1.19,15.0,125.0,0,0,-5.17,-7.87,-3.82,-0.043,0.046,0.028,1.000,0.100,0.100,0.100,1,47.5,90.8,763,787,1,0,1,0,16,16,116,0
1.46,climb_cruise,448.2,448.2,34995.9,-215,0.84,0.85,357.38,1.09,15.0,125.0,0,0,-5.27,-8.25,-4.24,-0.047,0.050,0.028,1.000,0.100,0.100,0.100,1,47.4,90.9,763,788,1,0,1,0,16,16,115,0
1.48,climb_cruise,448.2,448.2,34995.8,-217,0.74,0.68,357.30,1.00,15.0,125.0,0,0,-5.12,-8.53,-4.52,-0.052,0.055,0.029,1.000,0.100,0.100,0.100,1,47.3,91.0,763,788,1,0,1,0,16,16,114,0
1.50,climb_cruise,448.1,448.1,34995.8,-221,0.64,0.51,357.20,0.91,15.0,125.0,0,0,-4.78,-8.74,-4.68,-0.057,0.060,0.030,1.000,0.100,0.100,0.100,1,47.2,91.1,763,788,1,0,1,0,16,16,115,0
1.52,climb_cruise,448.1,448.1,34995.7,-224,0.55,0.33,357.11,0.83,15.0,125.0,0,0,-4.28,-8.91,-4.72,-0.063,0.066,0.031,1.000,0.100,0.100,0.100,1,47.1,91.3,763,788,1,0,1,0,16,16,115,0
1.54,climb_cruise,448.1,448.1,34995.6,-229,0.47,0.15,357.01,0.76,15.0,125.0,0,0,-3.68,-9.03,-4.67,-0.070,0.072,0.032,1.000,0.100,0.100,0.100,1,47.1,91.4,763,788,1,0,1,0,16,16,116,0
1.56,climb_cruise,448.1,448.1,34995.6,-233,0.40,-0.03,356.92,0.71,15.0,125.0,0,0,-3.02,-9.13,-4.53,-0.076,0.078,0.033,1.000,0.100,0.100,0.100,1,47.0,91.5,763,788,1,0,1,0,16,16,115,0
1.58,climb_cruise,448.0,448.0,34995.5,-238,0.35,-0.21,356.83,0.67,15.0,125.0,0,0,-2.33,-9.19,-4.33,-0.083,0.083,0.035,1.000,0.100,0.100,0.100,1,46.9,91.6,763,789,1,0,1,0,16,16,116,0
1.60,climb_cruise,448.0,448.0,34995.4,-244,0.30,-0.40,356.75,0.64,15.0,125.0,0,0,-1.65,-9.23,-4.09,-0.090,0.089,0.036,1.000,0.100,0.100,0.100,1,46.8,91.7,763,789,1,0,1,0,16,16,116,0
1.62,climb_cruise,448.0,448.0,34995.3,-249,0.28,-0.58,356.67,0.63,15.0,125.0,0,0,-1.01,-9.24,-3.80,-0.096,0.095,0.037,1.000,0.100,0.100,0.100,1,46.7,91.8,763,789,1,0,1,0,16,16,114,0
1.64,climb_cruise,448.0,448.0,34995.2,-254,0.26,-0.77,356.59,0.63,15.0,125.0,0,0,-0.42,-9.23,-3.49,-0.102,0.100,0.039,1.000,0.100,0.100,0.100,1,46.6,91.9,763,789,1,0,1,0,16,16,114,0
1.66,climb_cruise,448.0,448.0,34995.1,-260,0.25,-0.95,356.53,0.64,15.0,125.0,0,0,0.09,-9.19,-3.17,-0.107,0.106,0.040,1.000,0.100,0.100,0.100,1,46.5,92.1,763,789,1,0,1,0,16,16,115,0
1.68,climb_cruise,447.9,447.9,34995.1,-265,0.26,-1.14,356.47,0.66,15.0,125.0,0,0,0.51,-9.14,-2.84,-0.112,0.111,0.041,1.000,0.100,0.100,0.100,1,46.4,92.2,763,790,1,0,1,0,16,16,114,0
1.70,climb_cruise,447.9,447.9,34995.0,-270,0.27,-1.32,356.41,0.69,15.0,125.0,0,0,0.84,-9.07,-2.52,-0.117,0.116,0.042,1.000,0.100,0.100,0.100,1,46.3,92.3,763,790,1,0,1,0,16,16,116,0
1.72,climb_cruise,447.9,447.9,34994.9,-275,0.29,-1.50,356.36,0.72,15.0,125.0,0,0,1.09,-8.98,-2.20,-0.120,0.121,0.043,1.000,0.100,0.100,0.100,1,46.2,92.4,763,790,1,0,1,0,16,16,114,0
1.74,climb_cruise,447.9,447.9,34994.8,-280,0.31,-1.68,356.32,0.76,15.0,125.0,0,0,1.24,-8.87,-1.91,-0.124,0.126,0.044,1.000,0.100,0.100,0.100,1,46.1,92.5,763,790,1,0,1,0,16,16,115,0
1.76,climb_cruise,447.9,447.9,34994.7,-285,0.33,-1.85,356.28,0.81,15.0,125.0,0,0,1.31,-8.75,-1.64,-0.127,0.131,0.045,1.000,0.100,0.100,0.100,1,46.0,92.6,763,790,1,0,1,0,16,16,116,0
1.78,climb_cruise,447.8,447.8,34994.6,-289,0.36,-2.03,356.25,0.85,15.0,125.0,0,0,1.31,-8.63,-1.39,-0.129,0.136,0.045,1.000,0.100,0.100,0.100,1,45.9,92.7,763,790,1,0,1,0,16,16,114,0
1.80,climb_cruise,447.8,447.8,34994.5,-293,0.38,-2.20,356.23,0.89,15.0,125.0,0,0,1.25,-8.49,-1.16,-0.131,0.141,0.046,1.000,0.100,0.100,0.100,1,45.8,92.8,763,791,1,0,1,0,16,16,115,0
1.82,climb_cruise,447.8,447.8,34994.4,-297,0.41,-2.37,356.20,0.93,15.0,125.0,0,0,1.14,-8.34,-0.97,-0.133,0.146,0.046,1.000,0.100,0.100,0.100,1,45.8,92.9,763,791,1,0,1,0,16,16,114,0
1.84,climb_cruise,447.8,447.8,34994.3,-300,0.43,-2.53,356.18,0.97,15.0,125.0,0,0,0.99,-8.19,-0.81,-0.134,0.151,0.047,1.000,0.100,0.100,0.100,1,45.7,93.0,763,791,1,0,1,0,16,16,115,0
1.86,climb_cruise,447.8,447.8,34994.2,-304,0.45,-2.70,356.17,1.00,15.0,125.0,0,0,0.82,-8.04,-0.67,-0.136,0.155,0.047,1.000,0.100,0.100,0.100,1,45.6,93.1,763,791,1,0,1,0,16,16,116,0
1.88,climb_cruise,447.7,447.7,34994.1,-307,0.46,-2.86,356.16,1.03,15.0,125.0,0,0,0.64,-7.89,-0.56,-0.137,0.160,0.047,1.000,0.100,0.100,0.100,1,45.5,93.2,763,791,1,0,1,0,16,16,115,0
1.90,climb_cruise,447.7,447.7,34994.0,-310,0.47,-3.01,356.14,1.06,15.0,125.0,0,0,0.45,-7.73,-0.48,-0.138,0.165,0.047,1.000,0.100,0.100,0.100,1,45.4,93.3,763,791,1,0,1,0,16,16,116,0
1.92,climb_cruise,447.7,447.7,34993.9,-313,0.48,-3.17,356.14,1.08,15.0,125.0,0,0,0.26,-7.58,-0.42,-0.139,0.170,0.047,1.000,0.100,0.100,0.100,1,45.3,93.4,763,792,1,0,1,0,16,16,116,0
1.94,climb_cruise,447.7,447.7,34993.8,-316,0.48,-3.32,356.13,1.10,15.0,125.0,0,0,0.09,-7.43,-0.38,-0.140,0.175,0.047,1.000,0.100,0.100,0.100,1,45.2,93.5,763,792,1,0,1,0,16,16,116,0
1.96,climb_cruise,447.7,447.7,34993.7,-318,0.48,-3.46,356.12,1.11,15.0,125.0,0,0,-0.06,-7.28,-0.36,-0.142,0.179,0.047,1.000,0.100,0.100,0.100,1,45.1,93.6,763,792,1,0,1,0,16,16,115,0
1.98,climb_cruise,447.6,447.6,34993.5,-321,0.48,-3.61,356.11,1.12,15.0,125.0,0,0,-0.19,-7.14,-0.36,-0.143,0.184,0.047,1.000,0.100,0.100,0.100,1,45.0,93.7,763,792,1,0,1,0,16,16,115,0
2.00,climb_cruise,447.6,447.6,34993.4,-324,0.47,-3.75,356.11,1.13,15.0,125.0,0,0,-0.29,-7.00,-0.37,-0.145,0.189,0.047,1.000,0.100,0.100,0.100,1,44.9,93.8,763,792,1,0,1,0,16,16,115,0
2.02,climb_cruise,447.6,447.6,34993.3,-326,0.47,-3.89,356.10,1.14,15.0,125.0,0,0,-0.37,-6.87,-0.39,-0.146,0.194,0.046,1.000,0.100,0.100,0.100,1,44.8,93.9,763,792,1,0,1,0,16,16,115,0
2.04,climb_cruise,447.6,447.6,34993.2,-329,0.46,-4.02,356.09,1.14,15.0,125.0,0,0,-0.42,-6.73,-0.43,-0.148,0.199,0.046,1.000,0.100,0.100,0.100,1,44.8,94.0,763,792,1,0,1,0,16,16,115,0
2.06,climb_cruise,447.6,447.6,34993.1,-332,0.45,-4.16,356.08,1.14,15.0,125.0,0,0,-0.45,-6.61,-0.47,-0.150,0.204,0.046,1.000,0.100,0.100,0.100,1,44.7,94.1,763,793,1,0,1,0,16,16,115,0
2.08,climb_cruise,447.5,447.5,34993.0,-334,0.44,-4.29,356.07,1.15,15.0,125.0,0,0,-0.45,-6.48,-0.51,-0.153,0.209,0.046,1.000,0.100,0.100,0.100,1,44.6,94.2,763,793,1,0,1,0,16,16,115,0
