time_s,phase,airspeed_kts,groundSpeed_kts,altitude_ft,verticalSpeed_fpm,pitch_deg,roll_deg,yaw_deg,alpha_deg,stallAlpha_deg,stallSpeed_kts,stallWarning,stall,pitchRate_deg_s,rollRate_deg_s,yawRate_deg_s,ctrlElevator,ctrlAileron,ctrlRudder,ctrlThrottle,effElevator,effAileron,effRudder,motionEnabled,eng1_n1,eng2_n1,eng1_egt,eng2_egt,eng1_failed,eng2_failed,eng1_fire,eng2_fire,hydPressA_psi,hydPressB_psi,elecVolts,onGround
-0.02,climb_cruise,449.9,449.9,34999.9,-42,0.20,0.00,0.00,0.17,15.0,125.0,0,0,3.56,0.00,0.00,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1,84.4,84.4,763,763,0,0,0,0,3000,3000,115,0
0.00,climb_cruise,449.9,449.9,34999.9,-49,0.27,-0.00,0.00,0.31,15.0,125.0,0,0,3.86,-0.00,0.00,-0.005,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.3,84.3,763,763,0,0,0,0,3000,3000,115,0
0.02,climb_cruise,449.9,449.9,34999.9,-56,0.35,-0.00,0.00,0.40,15.0,125.0,0,0,4.28,-0.00,0.00,-0.010,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.2,84.2,764,764,0,0,0,0,3000,3000,114,0
0.04,climb_cruise,449.9,449.9,34999.8,-62,0.44,-0.00,0.00,0.50,15.0,125.0,0,0,4.86,-0.00,0.00,-0.015,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.2,84.2,764,764,0,0,0,0,3000,3000,116,0
0.06,climb_cruise,449.9,449.9,34999.8,-68,0.54,-0.00,0.00,0.61,15.0,125.0,0,0,5.40,-0.00,0.00,-0.019,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.1,84.1,765,765,0,0,0,0,3000,3000,114,0
0.08,climb_cruise,449.9,449.9,34999.8,-73,0.65,-0.00,0.00,0.72,15.0,125.0,0,0,5.77,-0.00,0.00,-0.021,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.1,84.1,765,765,0,0,0,0,3000,3000,115,0
0.10,climb_cruise,449.9,449.9,34999.8,-77,0.77,-0.00,0.00,0.84,15.0,125.0,0,0,5.86,-0.00,0.00,-0.021,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.1,84.1,766,766,0,0,0,0,3000,3000,115,0
0.12,climb_cruise,449.9,449.9,34999.7,-81,0.89,-0.00,0.00,0.96,15.0,125.0,0,0,5.62,-0.00,0.00,-0.020,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.1,84.1,766,766,0,0,0,0,3000,3000,114,0
0.14,climb_cruise,449.9,449.9,34999.7,-83,0.99,-0.00,0.00,1.08,15.0,125.0,0,0,5.02,-0.00,0.00,-0.018,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.1,84.1,766,766,0,0,0,0,3000,3000,115,0
0.16,climb_cruise,449.8,449.8,34999.7,-85,1.09,-0.00,0.00,1.18,15.0,125.0,0,0,4.09,-0.00,0.00,-0.015,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.1,84.1,767,767,0,0,0,0,3000,3000,114,0
0.18,climb_cruise,449.8,449.8,34999.6,-87,1.16,-0.00,0.00,1.26,15.0,125.0,0,0,2.87,-0.00,0.00,-0.011,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.1,84.1,767,767,0,0,0,0,3000,3000,115,0
0.20,climb_cruise,449.8,449.8,34999.6,-88,1.21,-0.00,0.00,1.31,15.0,125.0,0,0,1.44,-0.00,0.00,-0.007,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.1,84.1,768,768,0,0,0,0,3000,3000,115,0
0.22,climb_cruise,449.8,449.8,34999.6,-88,1.22,-0.00,0.00,1.33,15.0,125.0,0,0,-0.09,-0.00,0.00,-0.002,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.1,84.1,768,768,0,0,0,0,3000,3000,115,0
0.24,climb_cruise,449.8,449.8,34999.5,-89,1.21,-0.00,0.00,1.32,15.0,125.0,0,0,-1.63,-0.00,0.00,0.001,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.1,84.1,769,769,0,0,0,0,3000,3000,115,0
0.26,climb_cruise,449.8,449.8,34999.5,-90,1.16,-0.00,0.00,1.29,15.0,125.0,0,0,-3.05,-0.00,0.00,0.004,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.2,84.2,769,769,0,0,0,0,3000,3000,115,0
0.28,climb_cruise,449.8,449.8,34999.5,-91,1.09,-0.00,0.00,1.22,15.0,125.0,0,0,-4.25,-0.00,0.00,0.006,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.2,84.2,770,770,0,0,0,0,3000,3000,116,0
0.30,climb_cruise,449.8,449.8,34999.5,-92,1.00,-0.00,0.00,1.13,15.0,125.0,0,0,-5.11,-0.00,0.00,0.007,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.3,84.3,770,770,0,0,0,0,3000,3000,115,0
0.32,climb_cruise,449.7,449.7,34999.4,-94,0.89,-0.00,0.00,1.03,15.0,125.0,0,0,-5.57,-0.00,0.00,0.006,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.3,84.3,770,770,0,0,0,0,3000,3000,115,0
0.34,climb_cruise,449.7,449.7,34999.4,-97,0.78,-0.00,0.00,0.92,15.0,125.0,0,0,-5.59,-0.00,0.00,0.004,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.4,84.4,771,771,0,0,0,0,3000,3000,116,0
0.36,climb_cruise,449.7,449.7,34999.4,-100,0.67,-0.00,0.00,0.82,15.0,125.0,0,0,-5.13,-0.00,0.00,0.001,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.5,84.4,771,771,0,0,0,0,3000,3000,115,0
0.38,climb_cruise,449.7,449.7,34999.3,-105,0.58,-0.00,0.00,0.72,15.0,125.0,0,0,-4.24,-0.00,0.00,-0.004,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.5,84.5,772,772,0,0,0,0,3000,3000,114,0
0.40,climb_cruise,449.7,449.7,34999.3,-109,0.50,-0.00,0.00,0.65,15.0,125.0,0,0,-2.96,-0.00,0.00,-0.009,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.6,84.6,772,772,0,0,0,0,3000,3000,115,0
0.42,climb_cruise,449.7,449.7,34999.3,-115,0.46,-0.00,0.00,0.61,15.0,125.0,0,0,-1.38,-0.00,0.00,-0.014,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.7,84.7,772,772,0,0,0,0,3000,3000,115,0
0.44,climb_cruise,449.7,449.7,34999.2,-120,0.44,-0.00,0.00,0.59,15.0,125.0,0,0,0.39,-0.00,0.00,-0.020,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.8,84.8,773,773,0,0,0,0,3000,3000,115,0
0.46,climb_cruise,449.7,449.7,34999.2,-126,0.47,-0.00,0.00,0.62,15.0,125.0,0,0,2.21,-0.00,0.00,-0.025,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.8,84.8,773,773,0,0,0,0,3000,3000,114,0
0.48,climb_cruise,449.7,449.7,34999.1,-131,0.52,-0.00,0.00,0.67,15.0,125.0,0,0,3.95,-0.00,0.00,-0.030,-0.000,-0.000,1.000,1.000,1.000,1.000,1,84.9,84.9,774,774,0,0,0,0,3000,3000,115,0
0.50,climb_cruise,449.6,449.6,34999.1,-136,0.62,-0.00,0.00,0.77,15.0,125.0,0,0,5.47,-0.00,0.00,-0.033,-0.000,-0.000,1.000,1.000,1.000,1.000,1,85.0,85.0,774,774,0,0,0,0,3000,3000,116,0
0.52,climb_cruise,449.6,449.6,34999.0,-140,0.74,-0.00,0.00,0.89,15.0,125.0,0,0,6.64,-0.00,0.00,-0.035,-0.000,-0.000,1.000,1.000,1.000,1.000,1,85.1,85.1,774,774,0,0,0,0,3000,3000,115,0
0.54,climb_cruise,449.6,449.6,34999.0,-144,0.88,-0.00,0.00,1.03,15.0,125.0,0,0,7.37,-0.00,0.00,-0.036,-0.000,-0.000,1.000,1.000,1.000,1.000,1,85.2,85.2,775,775,0,0,0,0,3000,3000,116,0
0.56,climb_cruise,449.6,449.6,34998.9,-146,1.03,-0.00,0.00,1.18,15.0,125.0,0,0,7.59,-0.00,0.00,-0.034,-0.000,-0.000,1.000,1.000,1.000,1.000,1,85.3,85.3,775,775,0,0,0,0,3000,3000,116,0
0.58,climb_cruise,449.6,449.6,34998.9,-148,1.18,-0.00,0.00,1.33,15.0,125.0,0,0,7.26,-0.00,0.00,-0.032,-0.000,-0.000,1.000,1.000,1.000,1.000,1,85.4,85.4,775,775,0,0,0,0,3000,3000,114,0
0.60,climb_cruise,449.6,449.6,34998.8,-149,1.31,-0.00,0.00,1.47,15.0,125.0,0,0,6.39,-0.00,0.00,-0.027,-0.000,-0.000,1.000,1.000,1.000,1.000,1,85.5,85.5,776,776,0,0,0,0,3000,3000,114,0
0.62,climb_cruise,449.6,449.6,34998.8,-148,1.43,-0.00,0.00,1.60,15.0,125.0,0,0,5.03,-0.00,0.00,-0.022,-0.000,-0.000,1.000,1.000,1.000,1.000,1,85.7,85.6,776,776,0,0,0,0,3000,3000,115,0
0.64,climb_cruise,449.6,449.6,34998.7,-147,1.52,-0.00,0.00,1.69,15.0,125.0,0,0,3.28,-0.00,0.00,-0.016,-0.000,-0.000,1.000,1.000,1.000,1.000,1,85.8,85.8,776,776,0,0,0,0,3000,3000,115,0
0.66,climb_cruise,449.6,449.6,34998.7,-145,1.57,-0.00,0.00,1.74,15.0,125.0,0,0,1.25,-0.00,0.00,-0.010,-0.000,-0.000,1.000,1.000,1.000,1.000,1,85.9,85.9,777,777,0,0,0,0,3000,3000,116,0
0.68,climb_cruise,449.5,449.5,34998.6,-143,1.57,-0.00,0.00,1.76,15.0,125.0,0,0,-0.90,-0.00,0.00,-0.004,-0.000,-0.000,1.000,1.000,1.000,1.000,1,86.0,86.0,777,777,0,0,0,0,3000,3000,115,0
0.70,climb_cruise,449.5,449.5,34998.6,-142,1.54,-0.00,0.00,1.73,15.0,125.0,0,0,-3.01,-0.00,0.00,0.001,-0.000,-0.000,1.000,1.000,1.000,1.000,1,86.1,86.1,777,777,0,0,0,0,3000,3000,115,0
0.72,climb_cruise,449.5,449.5,34998.5,-140,1.46,-0.00,0.00,1.66,15.0,125.0,0,0,-4.92,-0.00,0.00,0.005,-0.000,-0.000,1.000,1.000,1.000,1.000,1,86.2,86.2,778,778,0,0,0,0,3000,3000,116,0
0.74,climb_cruise,449.5,449.5,34998.5,-139,1.35,-0.00,0.00,1.55,15.0,125.0,0,0,-6.48,-0.00,0.00,0.008,-0.000,-0.000,1.000,1.000,1.000,1.000,1,86.3,86.3,778,778,0,0,0,0,3000,3000,115,0
0.76,climb_cruise,449.5,449.5,34998.4,-138,1.21,-0.00,0.00,1.41,15.0,125.0,0,0,-7.55,-0.00,0.00,0.008,-0.000,-0.000,1.000,1.000,1.000,1.000,1,86.5,86.5,778,778,0,0,0,0,3000,3000,116,0
0.78,climb_cruise,449.5,449.5,34998.4,-139,1.05,-0.00,0.00,1.26,15.0,125.0,0,0,-8.04,-0.00,0.00,0.007,-0.000,-0.000,1.000,1.000,1.000,1.000,1,86.6,86.6,779,779,0,0,0,0,3000,3000,115,0
0.80,climb_cruise,449.5,449.5,34998.4,-140,0.89,-0.00,0.00,1.10,15.0,125.0,0,0,-7.90,-0.00,0.00,0.004,-0.000,-0.000,1.000,1.000,1.000,1.000,1,86.7,86.7,779,779,0,0,0,0,3000,3000,116,0
0.82,climb_cruise,449.5,449.5,34998.3,-143,0.74,-0.00,0.00,0.95,15.0,125.0,0,0,-7.11,-0.00,0.00,-0.001,-0.000,-0.000,1.000,1.000,1.000,1.000,1,86.8,86.8,779,779,0,0,0,0,3000,3000,116,0
0.84,climb_cruise,449.5,449.5,34998.3,-147,0.61,-0.00,0.00,0.82,15.0,125.0,0,0,-5.71,-0.00,0.00,-0.007,-0.000,-0.000,1.000,1.000,1.000,1.000,1,87.0,87.0,780,780,0,0,0,0,3000,3000,115,0
0.86,climb_cruise,449.4,449.4,34998.2,-151,0.51,-0.00,0.00,0.72,15.0,125.0,0,0,-3.81,-0.00,0.00,-0.014,-0.000,-0.000,1.000,1.000,1.000,1.000,1,87.1,87.1,780,780,0,0,0,0,3000,3000,114,0
0.88,climb_cruise,449.4,449.4,34998.2,-156,0.46,-0.00,0.00,0.66,15.0,125.0,0,0,-1.52,-0.00,0.00,-0.022,-0.000,-0.000,1.000,1.000,1.000,1.000,1,87.2,87.2,780,780,0,0,0,0,3000,3000,114,0
0.90,climb_cruise,449.4,449.4,34998.1,-162,0.45,-0.00,0.00,0.65,15.0,125.0,0,0,0.98,-0.00,0.00,-0.029,-0.000,-0.000,1.000,1.000,1.000,1.000,1,87.3,87.3,780,780,0,0,0,0,3000,3000,115,0
0.92,climb_cruise,449.4,449.4,34998.1,-167,0.49,-0.00,0.00,0.68,15.0,125.0,0,0,3.51,-0.00,0.00,-0.036,-0.000,-0.000,1.000,1.000,1.000,1.000,1,87.5,87.5,781,781,0,0,0,0,3000,3000,114,0
0.94,climb_cruise,449.4,449.4,34998.0,-172,0.58,-0.00,0.00,0.77,15.0,125.0,0,0,5.88,-0.00,0.00,-0.042,-0.000,-0.000,1.000,1.000,1.000,1.000,1,87.6,87.6,781,781,0,0,0,0,3000,3000,116,0
0.96,climb_cruise,449.4,449.4,34998.0,-177,0.71,-0.00,0.00,0.90,15.0,125.0,0,0,7.89,-0.00,0.00,-0.046,-0.000,-0.000,1.000,1.000,1.000,1.000,1,87.7,87.7,781,781,0,0,0,0,3000,3000,116,0
0.98,climb_cruise,449.4,449.4,34997.9,-180,0.88,-0.00,0.00,1.07,15.0,125.0,0,0,9.39,-0.00,0.00,-0.048,-0.000,-0.000,1.000,1.000,1.000,1.000,1,87.8,87.8,782,782,0,0,0,0,3000,3000,114,0
1.00,climb_cruise,449.4,449.4,34997.8,-183,1.08,-0.00,0.00,1.27,15.0,125.0,0,0,10.23,-0.00,0.00,-0.048,-0.000,-0.000,1.000,1.000,1.000,1.000,1,88.0,88.0,782,782,0,0,0,0,3000,3000,114,0
1.02,climb_cruise,449.4,449.4,34997.7,-184,1.28,-0.00,0.00,1.47,15.0,125.0,0,0,10.34,-0.00,0.00,-0.046,-0.000,-0.000,1.000,1.000,1.000,1.000,1,88.1,88.1,782,782,0,0,0,0,3000,3000,115,0
1.04,climb_cruise,449.4,449.4,34997.7,-183,1.49,-0.00,0.00,1.68,15.0,125.0,0,0,9.69,-0.00,0.00,-0.041,-0.000,-0.000,1.000,1.000,1.000,1.000,1,88.2,88.2,782,782,0,0,0,0,3000,3000,114,0
1.06,climb_cruise,449.4,449.4,34997.6,-182,1.67,-0.00,0.00,1.86,15.0,125.0,0,0,8.30,-0.00,0.00,-0.035,-0.000,-0.000,1.000,1.000,1.000,1.000,1,88.4,88.4,783,783,0,0,0,0,3000,3000,115,0
1.08,climb_cruise,449.4,449.4,34997.5,-179,1.82,-0.00,0.00,2.02,15.0,125.0,0,0,6.25,-0.00,0.00,-0.027,-0.000,-0.000,1.000,1.000,1.000,1.000,1,88.5,88.5,783,783,0,0,0,0,3000,3000,116,0
1.10,climb_cruise,449.3,449.3,34997.5,-175,1.92,-0.00,0.00,2.13,15.0,125.0,0,0,3.69,-0.00,0.00,-0.018,-0.000,-0.000,1.000,1.000,1.000,1.000,1,88.6,88.6,783,783,0,0,0,0,3000,3000,116,0
1.12,climb_cruise,449.3,449.3,34997.4,-171,1.97,-0.00,0.00,2.18,15.0,125.0,0,0,0.80,-0.00,0.00,-0.009,-0.000,-0.000,1.000,1.000,1.000,1.000,1,88.7,88.7,783,783,0,0,0,0,3000,3000,116,0
1.14,climb_cruise,449.3,449.3,34997.4,-166,1.96,-0.00,0.00,2.18,15.0,125.0,0,0,-2.21,-0.00,0.00,-0.001,-0.000,-0.000,1.000,1.000,1.000,1.000,1,88.9,88.9,784,784,0,0,0,0,3000,3000,115,0
1.16,climb_cruise,449.3,449.3,34997.3,-162,1.89,-0.00,0.00,2.12,15.0,125.0,0,0,-5.11,-0.00,0.00,0.006,-0.000,-0.000,1.000,1.000,1.000,1.000,1,89.0,89.0,784,784,0,0,0,0,3000,3000,116,0
1.18,climb_cruise,449.3,449.3,34997.3,-158,1.77,-0.00,0.00,2.00,15.0,125.0,0,0,-7.68,-0.00,0.00,0.011,-0.000,-0.000,1.000,1.000,1.000,1.000,1,89.1,89.1,784,784,0,0,0,0,3000,3000,114,0
1.20,climb_cruise,449.3,449.3,34997.2,-154,1.60,-0.00,0.00,1.83,15.0,125.0,0,0,-9.70,-0.00,0.00,0.014,-0.000,-0.000,1.000,1.000,1.000,1.000,1,89.2,89.2,784,784,0,0,0,0,3000,3000,115,0
1.22,climb_cruise,449.3,449.3,34997.2,-152,1.39,-0.00,0.00,1.63,15.0,125.0,0,0,-11.01,-0.00,0.00,0.015,-0.000,-0.000,1.000,1.000,1.000,1.000,1,89.4,89.4,785,785,0,0,0,0,3000,3000,115,0
1.24,climb_cruise,449.3,449.3,34997.1,-152,1.17,-0.00,0.00,1.41,15.0,125.0,0,0,-11.49,-0.00,0.00,0.013,-0.000,-0.000,1.000,1.000,1.000,1.000,1,89.5,89.5,785,785,0,0,0,0,3000,3000,115,0
1.26,climb_cruise,449.3,449.3,34997.1,-153,0.94,-0.00,0.00,1.18,15.0,125.0,0,0,-11.06,-0.00,0.00,0.008,-0.000,-0.000,1.000,1.000,1.000,1.000,1,89.6,89.6,785,785,0,0,0,0,3000,3000,116,0
1.28,climb_cruise,449.3,449.3,34997.1,-155,0.73,-0.00,0.00,0.97,15.0,125.0,0,0,-9.75,-0.00,0.00,0.001,-0.000,-0.000,1.000,1.000,1.000,1.000,1,89.7,89.7,785,785,0,0,0,0,3000,3000,115,0
1.30,climb_cruise,449.2,449.2,34997.0,-159,0.55,-0.00,0.00,0.78,15.0,125.0,0,0,-7.61,-0.00,0.00,-0.008,-0.000,-0.000,1.000,1.000,1.000,1.000,1,89.9,89.9,786,786,0,0,0,0,3000,3000,115,0
1.32,climb_cruise,449.2,449.2,34997.0,-164,0.42,-0.00,0.00,0.65,15.0,125.0,0,0,-4.80,-0.00,0.00,-0.018,-0.000,-0.000,1.000,1.000,1.000,1.000,1,90.0,90.0,786,786,0,0,0,0,3000,3000,114,0
1.34,climb_cruise,449.2,449.2,34996.9,-170,0.35,-0.00,0.00,0.57,15.0,125.0,0,0,-1.52,-0.00,0.00,-0.029,-0.000,-0.000,1.000,1.000,1.000,1.000,1,90.1,90.1,786,786,0,0,0,0,3000,3000,116,0
1.36,climb_cruise,449.2,449.2,34996.9,-176,0.35,-0.00,0.00,0.57,15.0,125.0,0,0,2.01,-0.00,0.00,-0.039,-0.000,-0.000,1.000,1.000,1.000,1.000,1,90.2,90.2,786,786,0,0,0,0,3000,3000,114,0
1.38,climb_cruise,449.2,449.2,34996.8,-182,0.42,-0.00,0.00,0.63,15.0,125.0,0,0,5.52,-0.00,0.00,-0.049,-0.000,-0.000,1.000,1.000,1.000,1.000,1,90.4,90.4,786,786,0,0,0,0,3000,3000,115,0
1.40,climb_cruise,449.2,449.2,34996.7,-187,0.56,-0.00,0.00,0.76,15.0,125.0,0,0,8.72,-0.00,0.00,-0.056,-0.000,-0.000,1.000,1.000,1.000,1.000,1,90.5,90.5,787,787,0,0,0,0,3000,3000,115,0
1.42,climb_cruise,449.2,449.2,34996.7,-192,0.76,-0.00,0.00,0.95,15.0,125.0,0,0,11.38,-0.00,0.00,-0.061,-0.000,-0.000,1.000,1.000,1.000,1.000,1,90.6,90.6,787,787,0,0,0,0,3000,3000,116,0
1.44,climb_cruise,449.2,449.2,34996.6,-195,1.00,-0.00,0.00,1.20,15.0,125.0,0,0,13.26,-0.00,0.00,-0.063,-0.000,-0.000,1.000,1.000,1.000,1.000,1,90.7,90.7,787,787,0,0,0,0,3000,3000,115,0
1.46,climb_cruise,449.2,449.2,34996.5,-197,1.28,-0.00,0.00,1.47,15.0,125.0,0,0,14.20,-0.00,0.00,-0.062,-0.000,-0.000,1.000,1.000,1.000,1.000,1,90.8,90.8,787,787,0,0,0,0,3000,3000,115,0
1.48,climb_cruise,449.2,449.2,34996.4,-197,1.56,-0.00,0.00,1.75,15.0,125.0,0,0,14.10,-0.00,0.00,-0.057,-0.000,-0.000,1.000,1.000,1.000,1.000,1,91.0,90.9,788,788,0,0,0,0,3000,3000,115,0
1.50,climb_cruise,449.2,449.2,34996.3,-195,1.83,-0.00,0.00,2.03,15.0,125.0,0,0,12.93,-0.00,0.00,-0.050,-0.000,-0.000,1.000,1.000,1.000,1.000,1,91.1,91.1,788,788,0,0,0,0,3000,3000,115,0
1.52,climb_cruise,449.2,449.2,34996.3,-191,2.07,-0.00,0.00,2.27,15.0,125.0,0,0,10.76,-0.00,0.00,-0.040,-0.000,-0.000,1.000,1.000,1.000,1.000,1,91.2,91.2,788,788,0,0,0,0,3000,3000,115,0
1.54,climb_cruise,449.2,449.2,34996.2,-185,2.27,-0.00,0.00,2.47,15.0,125.0,0,0,7.71,-0.00,0.00,-0.029,-0.000,-0.000,1.000,1.000,1.000,1.000,1,91.3,91.3,788,788,0,0,0,0,3000,3000,115,0
1.56,climb_cruise,449.2,449.2,34996.1,-179,2.39,-0.00,0.00,2.60,15.0,125.0,0,0,4.00,-0.00,0.00,-0.017,-0.000,-0.000,1.000,1.000,1.000,1.000,1,91.4,91.4,788,788,0,0,0,0,3000,3000,115,0
1.58,climb_cruise,449.2,449.2,34996.1,-171,2.44,-0.00,0.00,2.65,15.0,125.0,0,0,-0.10,-0.00,0.00,-0.004,-0.000,-0.000,1.000,1.000,1.000,1.000,1,91.5,91.5,788,788,0,0,0,0,3000,3000,115,0
1.60,climb_cruise,449.1,449.1,34996.0,-164,2.40,-0.00,0.00,2.62,15.0,125.0,0,0,-4.30,-0.00,0.00,0.007,-0.000,-0.000,1.000,1.000,1.000,1.000,1,91.6,91.6,789,789,0,0,0,0,3000,3000,116,0
1.62,climb_cruise,449.1,449.1,34996.0,-156,2.28,-0.00,0.00,2.51,15.0,125.0,0,0,-8.26,-0.00,0.00,0.017,-0.000,-0.000,1.000,1.000,1.000,1.000,1,91.8,91.7,789,789,0,0,0,0,3000,3000,115,0
1.64,climb_cruise,449.1,449.1,34995.9,-150,2.08,-0.00,0.00,2.32,15.0,125.0,0,0,-11.69,-0.00,0.00,0.023,-0.000,-0.000,1.000,1.000,1.000,1.000,1,91.9,91.9,789,789,0,0,0,0,3000,3000,114,0
1.66,climb_cruise,449.1,449.1,34995.9,-145,1.83,-0.00,0.00,2.07,15.0,125.0,0,0,-14.30,-0.00,0.00,0.027,-0.000,-0.000,1.000,1.000,1.000,1.000,1,92.0,92.0,789,789,0,0,0,0,3000,3000,116,0
1.68,climb_cruise,449.1,449.1,34995.8,-142,1.53,-0.00,0.00,1.77,15.0,125.0,0,0,-15.86,-0.00,0.00,0.027,-0.000,-0.000,1.000,1.000,1.000,1.000,1,92.1,92.1,789,789,0,0,0,0,3000,3000,115,0
1.70,climb_cruise,449.1,449.1,34995.8,-140,1.21,-0.00,0.00,1.45,15.0,125.0,0,0,-16.22,-0.00,0.00,0.023,-0.000,-0.000,1.000,1.000,1.000,1.000,1,92.2,92.2,790,790,0,0,0,0,3000,3000,114,0
1.72,climb_cruise,449.1,449.1,34995.8,-141,0.89,-0.00,0.00,1.13,15.0,125.0,0,0,-15.33,-0.00,0.00,0.016,-0.000,-0.000,1.000,1.000,1.000,1.000,1,92.3,92.3,790,790,0,0,0,0,3000,3000,115,0
1.74,climb_cruise,449.1,449.1,34995.8,-144,0.60,-0.00,0.00,0.83,15.0,125.0,0,0,-13.21,-0.00,0.00,0.005,-0.000,-0.000,1.000,1.000,1.000,1.000,1,92.4,92.4,790,790,0,0,0,0,3000,3000,116,0
1.76,climb_cruise,449.1,449.1,34995.7,-149,0.36,-0.00,0.00,0.59,15.0,125.0,0,0,-9.98,-0.00,0.00,-0.008,-0.000,-0.000,1.000,1.000,1.000,1.000,1,92.5,92.5,790,790,0,0,0,0,3000,3000,114,0
1.78,climb_cruise,449.1,449.1,34995.7,-155,0.19,-0.00,0.00,0.41,15.0,125.0,0,0,-5.87,-0.00,0.00,-0.022,-0.000,-0.000,1.000,1.000,1.000,1.000,1,92.6,92.6,790,790,0,0,0,0,3000,3000,114,0
1.80,climb_cruise,449.1,449.1,34995.6,-163,0.12,-0.00,0.00,0.33,15.0,125.0,0,0,-1.17,-0.00,0.00,-0.037,-0.000,-0.000,1.000,1.000,1.000,1.000,1,92.7,92.7,790,790,0,0,0,0,3000,3000,114,0
1.82,climb_cruise,449.1,449.1,34995.6,-171,0.13,-0.00,0.00,0.33,15.0,125.0,0,0,3.78,-0.00,0.00,-0.051,-0.000,-0.000,1.000,1.000,1.000,1.000,1,92.8,92.8,791,791,0,0,0,0,3000,3000,115,0
1.84,climb_cruise,449.1,449.1,34995.5,-178,0.25,-0.00,0.00,0.44,15.0,125.0,0,0,8.61,-0.00,0.00,-0.063,-0.000,-0.000,1.000,1.000,1.000,1.000,1,92.9,92.9,791,791,0,0,0,0,3000,3000,114,0
1.86,climb_cruise,449.1,449.1,34995.4,-185,0.46,-0.00,0.00,0.64,15.0,125.0,0,0,12.94,-0.00,0.00,-0.073,-0.000,-0.000,1.000,1.000,1.000,1.000,1,93.0,93.0,791,791,0,0,0,0,3000,3000,115,0
1.88,climb_cruise,449.1,449.1,34995.4,-191,0.75,-0.00,0.00,0.92,15.0,125.0,0,0,16.42,-0.00,0.00,-0.079,-0.000,-0.000,1.000,1.000,1.000,1.000,1,93.1,93.1,791,791,0,0,0,0,3000,3000,115,0
1.90,climb_cruise,449.1,449.1,34995.3,-194,1.10,-0.00,0.00,1.27,15.0,125.0,0,0,18.75,-0.00,0.00,-0.080,-0.000,-0.000,1.000,1.000,1.000,1.000,1,93.2,93.2,791,791,0,0,0,0,3000,3000,116,0
1.92,climb_cruise,449.1,449.1,34995.2,-195,1.48,-0.00,0.00,1.65,15.0,125.0,0,0,19.73,-0.00,0.00,-0.078,-0.000,-0.000,1.000,1.000,1.000,1.000,1,93.3,93.3,791,791,0,0,0,0,3000,3000,115,0
1.94,climb_cruise,449.1,449.1,34995.1,-194,1.87,-0.00,0.00,2.04,15.0,125.0,0,0,19.25,-0.00,0.00,-0.071,-0.000,-0.000,1.000,1.000,1.000,1.000,1,93.4,93.4,792,792,0,0,0,0,3000,3000,116,0
1.96,climb_cruise,449.1,449.1,34995.0,-190,2.24,-0.00,0.00,2.41,15.0,125.0,0,0,17.33,-0.00,0.00,-0.060,-0.000,-0.000,1.000,1.000,1.000,1.000,1,93.5,93.5,792,792,0,0,0,0,3000,3000,115,0
1.98,climb_cruise,449.1,449.1,34994.9,-183,2.56,-0.00,0.00,2.74,15.0,125.0,0,0,14.11,0.00,0.00,-0.047,-0.000,-0.000,1.000,1.000,1.000,1.000,1,93.6,93.6,792,792,0,0,0,0,3000,3000,115,0
2.00,climb_cruise,449.1,449.1,34994.9,-175,2.81,-0.00,0.00,2.99,15.0,125.0,0,0,9.79,0.00,0.00,-0.032,-0.000,-0.000,1.000,1.000,1.000,1.000,1,93.7,93.7,792,792,0,0,0,0,3000,3000,115,0
2.02,climb_cruise,449.0,449.0,34994.8,-165,2.96,-0.00,0.00,3.15,15.0,125.0,0,0,4.61,0.00,0.00,-0.015,-0.000,-0.000,1.000,1.000,1.000,1.000,1,93.8,93.8,792,792,0,0,0,0,3000,3000,115,0
