time_s,phase,airspeed_kts,groundSpeed_kts,altitude_ft,verticalSpeed_fpm,pitch_deg,roll_deg,yaw_deg,alpha_deg,stallAlpha_deg,stallSpeed_kts,stallWarning,stall,pitchRate_deg_s,rollRate_deg_s,yawRate_deg_s,ctrlElevator,ctrlAileron,ctrlRudder,ctrlThrottle,effElevator,effAileron,effRudder,motionEnabled,eng1_n1,eng2_n1,eng1_failed,eng2_failed,eng1_fire,eng2_fire,hydPressA_psi,hydPressB_psi,elecVolts,onGround
0.60,climb_cruise,449.2,449.2,34998.7,-163,1.17,1.98,358.62,1.31,15.0,125.0,0,0,4.96,-5.65,0.28,-0.033,-0.005,0.021,1.000,1.000,1.000,1.000,1,51.7,85.5,763,776,1,0,1,0,1816,2216,116,0
0.62,climb_cruise,449.2,449.2,34998.7,-164,1.26,1.87,358.62,1.41,15.0,125.0,0,0,4.20,-5.92,-0.40,-0.030,-0.005,0.020,1.000,1.000,1.000,1.000,1,51.6,85.6,763,776,1,0,1,0,1816,2216,115,0
0.64,climb_cruise,449.1,449.1,34998.6,-164,1.34,1.75,358.61,1.49,15.0,125.0,0,0,3.13,-6.01,-1.03,-0.026,-0.004,0.019,1.000,1.000,1.000,1.000,1,51.5,85.7,763,776,1,0,1,0,1816,2216,116,0
0.66,climb_cruise,449.1,449.1,34998.6,-164,1.39,1.63,358.58,1.55,15.0,125.0,0,0,1.82,-5.91,-1.59,-0.022,-0.002,0.018,1.000,1.000,1.000,1.000,1,51.4,85.8,763,777,1,0,1,0,1816,2216,116,0
0.68,climb_cruise,449.1,449.1,34998.5,-164,1.42,1.51,358.55,1.58,15.0,125.0,0,0,0.37,-5.65,-2.07,-0.018,0.000,0.018,1.000,1.000,1.000,1.000,1,51.3,85.9,763,777,1,0,1,0,1816,2216,116,0
0.70,climb_cruise,449.1,449.1,34998.5,-163,1.41,1.40,358.50,1.58,15.0,125.0,0,0,-1.13,-5.25,-2.47,-0.014,0.003,0.018,1.000,1.000,1.000,1.000,1,51.2,86.1,763,777,1,0,1,0,1816,2216,116,0
0.72,climb_cruise,449.0,449.0,34998.4,-163,1.38,1.30,358.45,1.56,15.0,125.0,0,0,-2.56,-4.71,-2.76,-0.011,0.006,0.017,1.000,1.000,1.000,1.000,1,51.1,86.2,763,778,1,0,1,0,1816,2216,114,0
0.74,climb_cruise,449.0,449.0,34998.3,-162,1.32,1.21,358.39,1.50,15.0,125.0,0,0,-3.80,-4.08,-2.96,-0.008,0.010,0.018,1.000,1.000,1.000,1.000,1,51.0,86.3,763,778,1,0,1,0,1816,2216,114,0
0.76,climb_cruise,449.0,449.0,34998.3,-162,1.24,1.14,358.33,1.43,15.0,125.0,0,0,-4.76,-3.37,-3.05,-0.007,0.013,0.018,1.000,1.000,1.000,1.000,1,50.9,86.4,763,778,1,0,1,0,1816,2216,115,0
0.78,climb_cruise,449.0,449.0,34998.3,-163,1.14,1.08,358.27,1.33,15.0,125.0,0,0,-5.35,-2.62,-3.05,-0.007,0.017,0.018,1.000,1.000,1.000,1.000,1,50.8,86.5,763,778,1,0,1,0,1816,2216,115,0
0.80,climb_cruise,448.9,448.9,34998.2,-164,1.03,1.03,358.21,1.23,15.0,125.0,0,0,-5.52,-1.85,-2.96,-0.009,0.020,0.019,1.000,1.000,1.000,1.000,1,50.7,86.7,763,779,1,0,1,0,1816,2216,115,0
0.82,climb_cruise,448.9,448.9,34998.2,-166,0.92,1.00,358.15,1.12,15.0,125.0,0,0,-5.24,-1.09,-2.80,-0.012,0.023,0.020,1.000,1.000,1.000,1.000,1,50.6,86.8,763,779,1,0,1,0,1816,2216,115,0
